GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0052695	2.29078400868017e-06	36.9084967320261	0.247404844290657	5	11	cellular glucuronidation	0.00673440477645723	ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
GO:0019752	4.08300694841188e-06	2.42681615727231	18.1055363321799	39	805	carboxylic acid metabolic process	0.00673440477645723	ENSG00000023839,ENSG00000049860,ENSG00000068366,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000112294,ENSG00000115419,ENSG00000116171,ENSG00000117480,ENSG00000120915,ENSG00000130707,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000140043,ENSG00000140876,ENSG00000147475,ENSG00000155846,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164300,ENSG00000165841,ENSG00000167165,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000181192,ENSG00000183044,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000261832	ABCC2,HEXB,ACSL4,EARS2,HIBADH,PTGR1,ALDH5A1,GLS,SCP2,FAAH,EPHX2,ASS1,HADHB,SLC3A1,IDH1,PTGR2,NUDT7,ERLIN2,PPARGC1B,CPT2,AHCYL2,GNE,MTHFD2L,SERINC5,CYP2C19,UGT1A6,SLC23A1,UGT2B7,DSEL,CYP4F11,DHTKD1,ABAT,CLN3,UGT2B15,HIBCH,DDO,UGT2B11,CKMT1B,UGT1A1,
GO:0006082	5.1173288574903e-06	2.34938624442911	19.6799307958477	41	875	organic acid metabolic process	0.00673440477645723	ENSG00000023839,ENSG00000049860,ENSG00000068366,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000112294,ENSG00000115419,ENSG00000116171,ENSG00000117480,ENSG00000118777,ENSG00000120915,ENSG00000130707,ENSG00000135677,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000140043,ENSG00000140876,ENSG00000147475,ENSG00000155846,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164300,ENSG00000165841,ENSG00000167165,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000181192,ENSG00000183044,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000261832	ABCC2,HEXB,ACSL4,EARS2,HIBADH,PTGR1,ALDH5A1,GLS,SCP2,FAAH,ABCG2,EPHX2,ASS1,GNS,HADHB,SLC3A1,IDH1,PTGR2,NUDT7,ERLIN2,PPARGC1B,CPT2,AHCYL2,GNE,MTHFD2L,SERINC5,CYP2C19,UGT1A6,SLC23A1,UGT2B7,DSEL,CYP4F11,DHTKD1,ABAT,CLN3,UGT2B15,HIBCH,DDO,UGT2B11,CKMT1B,UGT1A1,
GO:0043436	1.00929289324131e-05	2.29951690821256	19.522491349481	40	868	oxoacid metabolic process	0.00996172085629176	ENSG00000023839,ENSG00000049860,ENSG00000068366,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000112294,ENSG00000115419,ENSG00000116171,ENSG00000117480,ENSG00000120915,ENSG00000130707,ENSG00000135677,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000140043,ENSG00000140876,ENSG00000147475,ENSG00000155846,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164300,ENSG00000165841,ENSG00000167165,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000181192,ENSG00000183044,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000261832	ABCC2,HEXB,ACSL4,EARS2,HIBADH,PTGR1,ALDH5A1,GLS,SCP2,FAAH,EPHX2,ASS1,GNS,HADHB,SLC3A1,IDH1,PTGR2,NUDT7,ERLIN2,PPARGC1B,CPT2,AHCYL2,GNE,MTHFD2L,SERINC5,CYP2C19,UGT1A6,SLC23A1,UGT2B7,DSEL,CYP4F11,DHTKD1,ABAT,CLN3,UGT2B15,HIBCH,DDO,UGT2B11,CKMT1B,UGT1A1,
GO:0006063	1.97456642530147e-05	20.1229946524064	0.359861591695502	5	16	uronic acid metabolic process	0.0129926470784837	ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
GO:0019585	1.97456642530147e-05	20.1229946524064	0.359861591695502	5	16	glucuronate metabolic process	0.0129926470784837	ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
GO:0032787	3.15745648912624e-05	2.70232650626367	10.1885813148789	25	453	monocarboxylic acid metabolic process	0.017808054598672	ENSG00000023839,ENSG00000068366,ENSG00000106853,ENSG00000112294,ENSG00000116171,ENSG00000117480,ENSG00000120915,ENSG00000138029,ENSG00000138413,ENSG00000140043,ENSG00000140876,ENSG00000147475,ENSG00000155846,ENSG00000157184,ENSG00000165841,ENSG00000167165,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000181192,ENSG00000183044,ENSG00000196620,ENSG00000198130,ENSG00000213759,ENSG00000241635	ABCC2,ACSL4,PTGR1,ALDH5A1,SCP2,FAAH,EPHX2,HADHB,IDH1,PTGR2,NUDT7,ERLIN2,PPARGC1B,CPT2,CYP2C19,UGT1A6,UGT2B7,DSEL,CYP4F11,DHTKD1,ABAT,UGT2B15,HIBCH,UGT2B11,UGT1A1
GO:0044281	4.18569981179085e-05	1.88287186091436	36.2785467128028	60	1613	small molecule metabolic process	0.0206564285711878	ENSG00000023228,ENSG00000023839,ENSG00000048392,ENSG00000049860,ENSG00000068366,ENSG00000072042,ENSG00000075643,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000112294,ENSG00000115419,ENSG00000116171,ENSG00000117480,ENSG00000117620,ENSG00000118777,ENSG00000120915,ENSG00000123505,ENSG00000130707,ENSG00000135677,ENSG00000136521,ENSG00000138029,ENSG00000138079,ENSG00000138193,ENSG00000138413,ENSG00000140043,ENSG00000140057,ENSG00000140876,ENSG00000147044,ENSG00000147475,ENSG00000153989,ENSG00000155846,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000162600,ENSG00000163738,ENSG00000164116,ENSG00000164300,ENSG00000165841,ENSG00000167165,ENSG00000168781,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000181192,ENSG00000182372,ENSG00000183044,ENSG00000185015,ENSG00000188603,ENSG00000196368,ENSG00000196620,ENSG00000198130,ENSG00000198585,ENSG00000198836,ENSG00000203797,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000261832	NDUFS1,ABCC2,RRM2B,HEXB,ACSL4,RDH11,MOCOS,EARS2,HIBADH,PTGR1,ALDH5A1,GLS,SCP2,FAAH,SLC35A3,ABCG2,EPHX2,AMD1,ASS1,GNS,NDUFB5,HADHB,SLC3A1,PLCE1,IDH1,PTGR2,AK7,NUDT7,CASK,ERLIN2,NUS1,PPARGC1B,CPT2,AHCYL2,GNE,OMA1,MTHFD2L,GUCY1A3,SERINC5,CYP2C19,UGT1A6,PPIP5K1,SLC23A1,UGT2B7,DSEL,CYP4F11,DHTKD1,CLN8,ABAT,CA13,CLN3,NUDT11,UGT2B15,HIBCH,NUDT16,OPA1,DDO,UGT2B11,CKMT1B,UGT1A1,
GO:0052697	0.000108775523921059	65.9416342412451	0.112456747404844	3	5	xenobiotic glucuronidation	0.0477161964933714	ENSG00000167165,ENSG00000213759,ENSG00000241635	UGT1A6,UGT2B11,UGT1A1
GO:0009450	0.000503958778057871	Inf	0.0449826989619377	2	2	gamma-aminobutyric acid catabolic process	0.193950017831418	ENSG00000112294,ENSG00000183044	ALDH5A1,ABAT
