GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0019752	1.55402933039746e-08	2.02919781267245	51.1829584775086	92	805	carboxylic acid metabolic process	7.61273475053366e-05	ENSG00000001084,ENSG00000005187,ENSG00000023839,ENSG00000026508,ENSG00000049860,ENSG00000059691,ENSG00000065833,ENSG00000068366,ENSG00000078070,ENSG00000083123,ENSG00000085415,ENSG00000090857,ENSG00000091140,ENSG00000092068,ENSG00000099810,ENSG00000100372,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000110435,ENSG00000111962,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000115419,ENSG00000116171,ENSG00000116704,ENSG00000116771,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000119711,ENSG00000120915,ENSG00000121897,ENSG00000124789,ENSG00000125166,ENSG00000130348,ENSG00000130707,ENSG00000131844,ENSG00000131979,ENSG00000132199,ENSG00000132437,ENSG00000132855,ENSG00000133835,ENSG00000134440,ENSG00000135220,ENSG00000135929,ENSG00000137274,ENSG00000137944,ENSG00000137992,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000138777,ENSG00000140043,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000147475,ENSG00000149313,ENSG00000153904,ENSG00000154930,ENSG00000155846,ENSG00000156017,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164022,ENSG00000164300,ENSG00000165140,ENSG00000165841,ENSG00000166347,ENSG00000167165,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171766,ENSG00000171903,ENSG00000172840,ENSG00000181192,ENSG00000183044,ENSG00000188266,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000204147,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000247626,ENSG00000261832	GCLC,ACSM3,ABCC2,CD44,HEXB,GATB,ME1,ACSL4,MCCC1,BCKDHB,SEH1L,PDPR,DLD,SLC7A8,MTAP,SLC25A17,EARS2,HIBADH,PTGR1,PDHX,UST,ALDH5A1,GNPDA1,EHHADH,GLS,SCP2,SLC35D1,AGMAT,ACADM,FAAH,ABCD3,ALDH6A1,EPHX2,LIAS,NUP153,GOT2,QRSL1,ASS1,MCCC2,GCH1,ENOSF1,DDC,ANGPTL3,HSD17B4,NARS,UGT2A3,CYP27A1,BPHL,CCBL2,DBT,HADHB,SLC3A1,IDH1,PPA2,PTGR2,NUDT7,ABHD10,PCYOX1L,ERLIN2,AASDHPPT,DDAH1,ACSS1,PPARGC1B,C9orf41,CPT2,AHCYL2,GNE,MTHFD2L,AIMP1,SERINC5,FBP1,CYP2C19,CYB5A,UGT1A6,SLC23A1,UGT2B7,DSEL,GATM,CYP4F11,PDP2,DHTKD1,ABAT,HYKK,CLN3,UGT2B15,HIBCH,DDO,ASAH2B,UGT2B11,CKMT1B,UGT1A1,MARS2,
GO:0006082	2.82421905080965e-08	1.96339581436204	55.6336505190311	97	875	organic acid metabolic process	7.61273475053366e-05	ENSG00000001084,ENSG00000005187,ENSG00000023839,ENSG00000026508,ENSG00000049860,ENSG00000059691,ENSG00000065833,ENSG00000068366,ENSG00000078070,ENSG00000083123,ENSG00000085415,ENSG00000090857,ENSG00000091140,ENSG00000092068,ENSG00000099810,ENSG00000100372,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000110435,ENSG00000111962,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000115419,ENSG00000116171,ENSG00000116704,ENSG00000116771,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000118777,ENSG00000119711,ENSG00000120915,ENSG00000121897,ENSG00000124789,ENSG00000125166,ENSG00000130348,ENSG00000130707,ENSG00000131844,ENSG00000131873,ENSG00000131979,ENSG00000132199,ENSG00000132437,ENSG00000132855,ENSG00000133835,ENSG00000134440,ENSG00000135220,ENSG00000135677,ENSG00000135929,ENSG00000137274,ENSG00000137944,ENSG00000137992,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000138777,ENSG00000140043,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000147475,ENSG00000149313,ENSG00000153904,ENSG00000154930,ENSG00000155846,ENSG00000156017,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164022,ENSG00000164300,ENSG00000165140,ENSG00000165841,ENSG00000166347,ENSG00000167165,ENSG00000170266,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171766,ENSG00000171903,ENSG00000172840,ENSG00000181192,ENSG00000183044,ENSG00000183196,ENSG00000188266,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000204147,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000247626,ENSG00000261832	GCLC,ACSM3,ABCC2,CD44,HEXB,GATB,ME1,ACSL4,MCCC1,BCKDHB,SEH1L,PDPR,DLD,SLC7A8,MTAP,SLC25A17,EARS2,HIBADH,PTGR1,PDHX,UST,ALDH5A1,GNPDA1,EHHADH,GLS,SCP2,SLC35D1,AGMAT,ACADM,FAAH,ABCD3,ABCG2,ALDH6A1,EPHX2,LIAS,NUP153,GOT2,QRSL1,ASS1,MCCC2,CHSY1,GCH1,ENOSF1,DDC,ANGPTL3,HSD17B4,NARS,UGT2A3,GNS,CYP27A1,BPHL,CCBL2,DBT,HADHB,SLC3A1,IDH1,PPA2,PTGR2,NUDT7,ABHD10,PCYOX1L,ERLIN2,AASDHPPT,DDAH1,ACSS1,PPARGC1B,C9orf41,CPT2,AHCYL2,GNE,MTHFD2L,AIMP1,SERINC5,FBP1,CYP2C19,CYB5A,UGT1A6,GLB1,SLC23A1,UGT2B7,DSEL,GATM,CYP4F11,PDP2,DHTKD1,ABAT,CHST6,HYKK,CLN3,UGT2B15,HIBCH,DDO,ASAH2B,UGT2B11,CKMT1B,UGT1A1,MARS2,
GO:0043436	3.77490979365306e-08	1.95635992118514	55.1885813148789	96	868	oxoacid metabolic process	7.61273475053366e-05	ENSG00000001084,ENSG00000005187,ENSG00000023839,ENSG00000026508,ENSG00000049860,ENSG00000059691,ENSG00000065833,ENSG00000068366,ENSG00000078070,ENSG00000083123,ENSG00000085415,ENSG00000090857,ENSG00000091140,ENSG00000092068,ENSG00000099810,ENSG00000100372,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000110435,ENSG00000111962,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000115419,ENSG00000116171,ENSG00000116704,ENSG00000116771,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000119711,ENSG00000120915,ENSG00000121897,ENSG00000124789,ENSG00000125166,ENSG00000130348,ENSG00000130707,ENSG00000131844,ENSG00000131873,ENSG00000131979,ENSG00000132199,ENSG00000132437,ENSG00000132855,ENSG00000133835,ENSG00000134440,ENSG00000135220,ENSG00000135677,ENSG00000135929,ENSG00000137274,ENSG00000137944,ENSG00000137992,ENSG00000138029,ENSG00000138079,ENSG00000138413,ENSG00000138777,ENSG00000140043,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000147475,ENSG00000149313,ENSG00000153904,ENSG00000154930,ENSG00000155846,ENSG00000156017,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000163738,ENSG00000164022,ENSG00000164300,ENSG00000165140,ENSG00000165841,ENSG00000166347,ENSG00000167165,ENSG00000170266,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171766,ENSG00000171903,ENSG00000172840,ENSG00000181192,ENSG00000183044,ENSG00000183196,ENSG00000188266,ENSG00000188603,ENSG00000196620,ENSG00000198130,ENSG00000203797,ENSG00000204147,ENSG00000213759,ENSG00000237289,ENSG00000241635,ENSG00000247626,ENSG00000261832	GCLC,ACSM3,ABCC2,CD44,HEXB,GATB,ME1,ACSL4,MCCC1,BCKDHB,SEH1L,PDPR,DLD,SLC7A8,MTAP,SLC25A17,EARS2,HIBADH,PTGR1,PDHX,UST,ALDH5A1,GNPDA1,EHHADH,GLS,SCP2,SLC35D1,AGMAT,ACADM,FAAH,ABCD3,ALDH6A1,EPHX2,LIAS,NUP153,GOT2,QRSL1,ASS1,MCCC2,CHSY1,GCH1,ENOSF1,DDC,ANGPTL3,HSD17B4,NARS,UGT2A3,GNS,CYP27A1,BPHL,CCBL2,DBT,HADHB,SLC3A1,IDH1,PPA2,PTGR2,NUDT7,ABHD10,PCYOX1L,ERLIN2,AASDHPPT,DDAH1,ACSS1,PPARGC1B,C9orf41,CPT2,AHCYL2,GNE,MTHFD2L,AIMP1,SERINC5,FBP1,CYP2C19,CYB5A,UGT1A6,GLB1,SLC23A1,UGT2B7,DSEL,GATM,CYP4F11,PDP2,DHTKD1,ABAT,CHST6,HYKK,CLN3,UGT2B15,HIBCH,DDO,ASAH2B,UGT2B11,CKMT1B,UGT1A1,MARS2,
GO:0052695	1.07589436848271e-06	26.0120192307692	0.69939446366782	7	11	cellular glucuronidation	0.0014224453310362	ENSG00000135220,ENSG00000144827,ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT2A3,ABHD10,UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
GO:0044281	1.19187961075939e-06	1.6108749876447	102.556660899654	148	1613	small molecule metabolic process	0.0014224453310362	ENSG00000001084,ENSG00000004864,ENSG00000005187,ENSG00000006695,ENSG00000012174,ENSG00000014919,ENSG00000023228,ENSG00000023839,ENSG00000026508,ENSG00000048392,ENSG00000049860,ENSG00000054179,ENSG00000059691,ENSG00000065833,ENSG00000068366,ENSG00000072042,ENSG00000075643,ENSG00000078070,ENSG00000083123,ENSG00000085415,ENSG00000090857,ENSG00000091140,ENSG00000092068,ENSG00000099810,ENSG00000100372,ENSG00000100522,ENSG00000100596,ENSG00000103356,ENSG00000106049,ENSG00000106853,ENSG00000110435,ENSG00000111962,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000114805,ENSG00000115419,ENSG00000115840,ENSG00000116171,ENSG00000116704,ENSG00000116771,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000117620,ENSG00000118762,ENSG00000118777,ENSG00000119711,ENSG00000120915,ENSG00000121897,ENSG00000123213,ENSG00000123505,ENSG00000124789,ENSG00000125166,ENSG00000125375,ENSG00000125648,ENSG00000130348,ENSG00000130414,ENSG00000130707,ENSG00000131844,ENSG00000131873,ENSG00000131979,ENSG00000132199,ENSG00000132437,ENSG00000132855,ENSG00000133835,ENSG00000134326,ENSG00000134440,ENSG00000135220,ENSG00000135324,ENSG00000135677,ENSG00000135697,ENSG00000135929,ENSG00000136521,ENSG00000137274,ENSG00000137714,ENSG00000137944,ENSG00000137992,ENSG00000138029,ENSG00000138079,ENSG00000138193,ENSG00000138413,ENSG00000138777,ENSG00000140043,ENSG00000140057,ENSG00000140740,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000147044,ENSG00000147475,ENSG00000149313,ENSG00000151576,ENSG00000153904,ENSG00000153982,ENSG00000153989,ENSG00000154930,ENSG00000155846,ENSG00000156017,ENSG00000156136,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000162600,ENSG00000163738,ENSG00000164022,ENSG00000164116,ENSG00000164300,ENSG00000164494,ENSG00000165140,ENSG00000165841,ENSG00000166260,ENSG00000166347,ENSG00000166391,ENSG00000167165,ENSG00000168350,ENSG00000168781,ENSG00000170266,ENSG00000170482,ENSG00000171234,ENSG00000171451,ENSG00000171612,ENSG00000171723,ENSG00000171766,ENSG00000171903,ENSG00000172840,ENSG00000174840,ENSG00000181192,ENSG00000182372,ENSG00000183044,ENSG00000183196,ENSG00000185015,ENSG00000187091,ENSG00000188266,ENSG00000188603,ENSG00000196368,ENSG00000196620,ENSG00000198130,ENSG00000198585,ENSG00000198836,ENSG00000203797,ENSG00000204147,ENSG00000213759,ENSG00000213906,ENSG00000227345,ENSG00000237289,ENSG00000241635,ENSG00000247626,ENSG00000261832	GCLC,SLC25A13,ACSM3,COX10,MBTPS2,COX15,NDUFS1,ABCC2,CD44,RRM2B,HEXB,ENTPD2,GATB,ME1,ACSL4,RDH11,MOCOS,MCCC1,BCKDHB,SEH1L,PDPR,DLD,SLC7A8,MTAP,SLC25A17,GNPNAT1,SPTLC2,EARS2,HIBADH,PTGR1,PDHX,UST,ALDH5A1,GNPDA1,EHHADH,PLCH1,GLS,SLC25A12,SCP2,SLC35D1,AGMAT,ACADM,FAAH,ABCD3,SLC35A3,PKD2,ABCG2,ALDH6A1,EPHX2,LIAS,NLN,AMD1,NUP153,GOT2,ATP5S,SLC25A23,QRSL1,NDUFA10,ASS1,MCCC2,CHSY1,GCH1,ENOSF1,DDC,ANGPTL3,HSD17B4,CMPK2,NARS,UGT2A3,MRAP2,GNS,BCO1,CYP27A1,NDUFB5,BPHL,FDX1,CCBL2,DBT,HADHB,SLC3A1,PLCE1,IDH1,PPA2,PTGR2,AK7,UQCRC2,NUDT7,ABHD10,PCYOX1L,CASK,ERLIN2,AASDHPPT,QTRTD1,DDAH1,GDPD1,NUS1,ACSS1,PPARGC1B,C9orf41,DCK,CPT2,AHCYL2,GNE,OMA1,MTHFD2L,AIMP1,GUCY1A3,SERINC5,PDSS2,FBP1,CYP2C19,COX11,CYB5A,MOGAT2,UGT1A6,DEGS2,PPIP5K1,GLB1,SLC23A1,UGT2B7,DSEL,SLC25A33,GPHN,GATM,CYP4F11,PDP2,PDE12,DHTKD1,CLN8,ABAT,CHST6,CA13,PLCD1,HYKK,CLN3,NUDT11,UGT2B15,HIBCH,NUDT16,OPA1,DDO,ASAH2B,UGT2B11,LTB4R2,PARG,CKMT1B,UGT1A1,MARS2,
GO:0006520	1.41068958449872e-06	2.47868921824253	18.6293252595156	41	293	cellular amino acid metabolic process	0.0014224453310362	ENSG00000001084,ENSG00000059691,ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000092068,ENSG00000099810,ENSG00000103356,ENSG00000106049,ENSG00000112294,ENSG00000115419,ENSG00000116771,ENSG00000119711,ENSG00000125166,ENSG00000130348,ENSG00000130707,ENSG00000131844,ENSG00000132199,ENSG00000132437,ENSG00000134440,ENSG00000137274,ENSG00000137944,ENSG00000137992,ENSG00000138079,ENSG00000138777,ENSG00000145882,ENSG00000149313,ENSG00000153904,ENSG00000156017,ENSG00000158467,ENSG00000163738,ENSG00000164022,ENSG00000164300,ENSG00000171766,ENSG00000183044,ENSG00000188266,ENSG00000188603,ENSG00000198130,ENSG00000203797,ENSG00000237289,ENSG00000247626,ENSG00000261832	GCLC,GATB,MCCC1,BCKDHB,DLD,SLC7A8,MTAP,EARS2,HIBADH,ALDH5A1,GLS,AGMAT,ALDH6A1,GOT2,QRSL1,ASS1,MCCC2,ENOSF1,DDC,NARS,BPHL,CCBL2,DBT,SLC3A1,PPA2,PCYOX1L,AASDHPPT,DDAH1,C9orf41,AHCYL2,MTHFD2L,AIMP1,SERINC5,GATM,ABAT,HYKK,CLN3,HIBCH,DDO,CKMT1B,MARS2,
GO:0016054	2.42140912989242e-06	2.77016866490551	13.1613321799308	32	207	organic acid catabolic process	0.00183119065448114	ENSG00000026508,ENSG00000049860,ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000100372,ENSG00000106049,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000115419,ENSG00000116171,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000119711,ENSG00000125166,ENSG00000131844,ENSG00000132199,ENSG00000133835,ENSG00000137992,ENSG00000138029,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000153904,ENSG00000156017,ENSG00000157184,ENSG00000183044,ENSG00000188266,ENSG00000198130,ENSG00000203797	CD44,HEXB,MCCC1,BCKDHB,DLD,SLC25A17,HIBADH,ALDH5A1,GNPDA1,EHHADH,GLS,SCP2,ACADM,FAAH,ABCD3,ALDH6A1,GOT2,MCCC2,ENOSF1,HSD17B4,DBT,HADHB,NUDT7,ABHD10,PCYOX1L,DDAH1,C9orf41,CPT2,ABAT,HYKK,HIBCH,DDO
GO:0046395	2.42140912989242e-06	2.77016866490551	13.1613321799308	32	207	carboxylic acid catabolic process	0.00183119065448114	ENSG00000026508,ENSG00000049860,ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000100372,ENSG00000106049,ENSG00000112294,ENSG00000113552,ENSG00000113790,ENSG00000115419,ENSG00000116171,ENSG00000117054,ENSG00000117480,ENSG00000117528,ENSG00000119711,ENSG00000125166,ENSG00000131844,ENSG00000132199,ENSG00000133835,ENSG00000137992,ENSG00000138029,ENSG00000140876,ENSG00000144827,ENSG00000145882,ENSG00000153904,ENSG00000156017,ENSG00000157184,ENSG00000183044,ENSG00000188266,ENSG00000198130,ENSG00000203797	CD44,HEXB,MCCC1,BCKDHB,DLD,SLC25A17,HIBADH,ALDH5A1,GNPDA1,EHHADH,GLS,SCP2,ACADM,FAAH,ABCD3,ALDH6A1,GOT2,MCCC2,ENOSF1,HSD17B4,DBT,HADHB,NUDT7,ABHD10,PCYOX1L,DDAH1,C9orf41,CPT2,ABAT,HYKK,HIBCH,DDO
GO:0009063	2.89936316742072e-06	4.22110355648536	5.2136678200692	18	82	cellular amino acid catabolic process	0.00194901635143282	ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000106049,ENSG00000112294,ENSG00000115419,ENSG00000119711,ENSG00000125166,ENSG00000131844,ENSG00000132199,ENSG00000137992,ENSG00000145882,ENSG00000153904,ENSG00000156017,ENSG00000183044,ENSG00000188266,ENSG00000198130,ENSG00000203797	MCCC1,BCKDHB,DLD,HIBADH,ALDH5A1,GLS,ALDH6A1,GOT2,MCCC2,ENOSF1,DBT,PCYOX1L,DDAH1,C9orf41,ABAT,HYKK,HIBCH,DDO
GO:0009083	1.63123372326587e-05	9.91563502980284	1.27162629757785	8	20	branched-chain amino acid catabolic process	0.00986896402575851	ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000106049,ENSG00000119711,ENSG00000131844,ENSG00000137992,ENSG00000198130	MCCC1,BCKDHB,DLD,HIBADH,ALDH6A1,MCCC2,DBT,HIBCH
