GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0140098	1.28296752818293e-05	2.18789272030651	21.7334305067307	43	343	catalytic activity, acting on RNA	0.00734513705430349	ENSG00000013503,ENSG00000026297,ENSG00000047315,ENSG00000059691,ENSG00000072756,ENSG00000083520,ENSG00000086189,ENSG00000088205,ENSG00000103356,ENSG00000105849,ENSG00000105865,ENSG00000120158,ENSG00000123600,ENSG00000125485,ENSG00000125630,ENSG00000127804,ENSG00000129480,ENSG00000130348,ENSG00000132541,ENSG00000132664,ENSG00000134077,ENSG00000134440,ENSG00000137574,ENSG00000137760,ENSG00000138035,ENSG00000145388,ENSG00000145907,ENSG00000147592,ENSG00000148606,ENSG00000151576,ENSG00000161980,ENSG00000162851,ENSG00000163312,ENSG00000163684,ENSG00000165732,ENSG00000168872,ENSG00000169413,ENSG00000174173,ENSG00000174840,ENSG00000198791,ENSG00000198874,ENSG00000247626,ENSG00000278053,ENSG00000281007	POLR3B,RNASET2,POLR2B,GATB,TRNT1,DIS3,DIMT1,DDX18,EARS2,TWISTNB,DUS4L,RCL1,METTL8,DDX31,POLR1B,METTL16,DTD2,QRSL1,HRSP12,POLR3F,THUMPD3,NARS,TGS1,ALKBH8,PNPT1,METTL14,G3BP1,LACTB2,POLR3A,QTRTD1,POLR3K,TFB2M,HELQ,RPP14,DDX21,DDX19A,RNASE6,TRMT10C,PDE12,CNOT7,TYW1,MARS2,DDX52,
GO:0003824	1.47387364279735e-05	1.38182855324349	287.476892737718	342	4537	catalytic activity	0.00734513705430349	ENSG00000001084,ENSG00000002587,ENSG00000002726,ENSG00000004660,ENSG00000005187,ENSG00000006695,ENSG00000009413,ENSG00000012174,ENSG00000013503,ENSG00000014919,ENSG00000023228,ENSG00000023839,ENSG00000026297,ENSG00000027075,ENSG00000033011,ENSG00000040199,ENSG00000047315,ENSG00000048392,ENSG00000049130,ENSG00000049860,ENSG00000050748,ENSG00000054179,ENSG00000055332,ENSG00000059691,ENSG00000065534,ENSG00000065833,ENSG00000066135,ENSG00000066583,ENSG00000067113,ENSG00000068366,ENSG00000072042,ENSG00000072756,ENSG00000075643,ENSG00000078070,ENSG00000079335,ENSG00000081307,ENSG00000081377,ENSG00000083123,ENSG00000083520,ENSG00000084073,ENSG00000084092,ENSG00000084112,ENSG00000085760,ENSG00000086189,ENSG00000088035,ENSG00000088179,ENSG00000088205,ENSG00000089050,ENSG00000089123,ENSG00000090857,ENSG00000091140,ENSG00000091262,ENSG00000099810,ENSG00000100292,ENSG00000100522,ENSG00000100523,ENSG00000100596,ENSG00000101049,ENSG00000101557,ENSG00000102837,ENSG00000103194,ENSG00000103319,ENSG00000103356,ENSG00000103657,ENSG00000103811,ENSG00000104320,ENSG00000104763,ENSG00000105849,ENSG00000105865,ENSG00000106049,ENSG00000106392,ENSG00000106692,ENSG00000106853,ENSG00000107669,ENSG00000107798,ENSG00000107815,ENSG00000107937,ENSG00000108187,ENSG00000108963,ENSG00000109181,ENSG00000109189,ENSG00000109586,ENSG00000109654,ENSG00000110013,ENSG00000110435,ENSG00000111696,ENSG00000111837,ENSG00000111962,ENSG00000112096,ENSG00000112294,ENSG00000112343,ENSG00000112773,ENSG00000113013,ENSG00000113272,ENSG00000113552,ENSG00000113790,ENSG00000114805,ENSG00000115267,ENSG00000115271,ENSG00000115365,ENSG00000115419,ENSG00000115525,ENSG00000115828,ENSG00000116171,ENSG00000116663,ENSG00000116771,ENSG00000117054,ENSG00000117228,ENSG00000117461,ENSG00000117480,ENSG00000117528,ENSG00000118777,ENSG00000119514,ENSG00000119711,ENSG00000120158,ENSG00000120915,ENSG00000121274,ENSG00000121316,ENSG00000121897,ENSG00000122035,ENSG00000123213,ENSG00000123427,ENSG00000123505,ENSG00000123600,ENSG00000124406,ENSG00000124784,ENSG00000125166,ENSG00000125484,ENSG00000125485,ENSG00000125630,ENSG00000126790,ENSG00000126858,ENSG00000127720,ENSG00000127804,ENSG00000127980,ENSG00000129480,ENSG00000130348,ENSG00000130414,ENSG00000130707,ENSG00000130741,ENSG00000131844,ENSG00000131873,ENSG00000131979,ENSG00000132199,ENSG00000132388,ENSG00000132437,ENSG00000132541,ENSG00000132664,ENSG00000133657,ENSG00000133835,ENSG00000134077,ENSG00000134086,ENSG00000134326,ENSG00000134440,ENSG00000134480,ENSG00000134533,ENSG00000134852,ENSG00000134900,ENSG00000135093,ENSG00000135220,ENSG00000135503,ENSG00000135677,ENSG00000135697,ENSG00000135929,ENSG00000136521,ENSG00000137274,ENSG00000137364,ENSG00000137574,ENSG00000137628,ENSG00000137714,ENSG00000137760,ENSG00000137944,ENSG00000137992,ENSG00000138018,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000138193,ENSG00000138413,ENSG00000138777,ENSG00000139921,ENSG00000140043,ENSG00000140057,ENSG00000140474,ENSG00000140740,ENSG00000140876,ENSG00000141385,ENSG00000141542,ENSG00000142606,ENSG00000142892,ENSG00000143315,ENSG00000143867,ENSG00000144306,ENSG00000144445,ENSG00000144827,ENSG00000144837,ENSG00000145041,ENSG00000145332,ENSG00000145388,ENSG00000145882,ENSG00000145907,ENSG00000147044,ENSG00000147475,ENSG00000147592,ENSG00000147687,ENSG00000148606,ENSG00000148660,ENSG00000149313,ENSG00000151576,ENSG00000151806,ENSG00000153904,ENSG00000153922,ENSG00000153982,ENSG00000153989,ENSG00000154822,ENSG00000154930,ENSG00000155100,ENSG00000155629,ENSG00000156017,ENSG00000156049,ENSG00000156136,ENSG00000156256,ENSG00000156427,ENSG00000156463,ENSG00000156709,ENSG00000156869,ENSG00000157184,ENSG00000158467,ENSG00000159921,ENSG00000161980,ENSG00000162600,ENSG00000162851,ENSG00000163131,ENSG00000163312,ENSG00000163389,ENSG00000163528,ENSG00000163684,ENSG00000163738,ENSG00000163743,ENSG00000163961,ENSG00000164070,ENSG00000164091,ENSG00000164099,ENSG00000164116,ENSG00000164134,ENSG00000164163,ENSG00000164164,ENSG00000164237,ENSG00000164292,ENSG00000164494,ENSG00000165140,ENSG00000165671,ENSG00000165732,ENSG00000165832,ENSG00000165841,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000166391,ENSG00000166896,ENSG00000167005,ENSG00000167165,ENSG00000168350,ENSG00000168453,ENSG00000168781,ENSG00000168792,ENSG00000168827,ENSG00000168872,ENSG00000169139,ENSG00000169193,ENSG00000169413,ENSG00000170266,ENSG00000170759,ENSG00000170854,ENSG00000170855,ENSG00000171234,ENSG00000171451,ENSG00000171723,ENSG00000171766,ENSG00000171823,ENSG00000171903,ENSG00000172197,ENSG00000172766,ENSG00000172840,ENSG00000172954,ENSG00000173083,ENSG00000173193,ENSG00000174013,ENSG00000174173,ENSG00000174840,ENSG00000176055,ENSG00000176125,ENSG00000176387,ENSG00000178425,ENSG00000178691,ENSG00000178952,ENSG00000181192,ENSG00000182263,ENSG00000183044,ENSG00000183196,ENSG00000183778,ENSG00000184012,ENSG00000184307,ENSG00000184787,ENSG00000185015,ENSG00000185238,ENSG00000185432,ENSG00000185515,ENSG00000186660,ENSG00000187091,ENSG00000188266,ENSG00000188342,ENSG00000196368,ENSG00000196455,ENSG00000196611,ENSG00000196620,ENSG00000196850,ENSG00000197323,ENSG00000197635,ENSG00000198130,ENSG00000198585,ENSG00000198791,ENSG00000198836,ENSG00000198874,ENSG00000203797,ENSG00000204147,ENSG00000204267,ENSG00000206418,ENSG00000213341,ENSG00000213759,ENSG00000227345,ENSG00000237289,ENSG00000241635,ENSG00000247077,ENSG00000247626,ENSG00000254087,ENSG00000257335,ENSG00000262406,ENSG00000271447,ENSG00000276600,ENSG00000277161,ENSG00000278053,ENSG00000281007	GCLC,HS3ST1,AOC1,CAMKK1,ACSM3,COX10,REV3L,MBTPS2,POLR3B,COX15,NDUFS1,ABCC2,RNASET2,PRKCH,ALG1,PHLPP2,POLR2B,RRM2B,KITLG,HEXB,MAPK9,ENTPD2,EIF2AK2,GATB,MYLK,ME1,KDM4A,ISOC1,PPAP2A,ACSL4,RDH11,TRNT1,MOCOS,MCCC1,CDC14A,UBA5,CDC14B,BCKDHB,DIS3,ZMPSTE24,NOA1,SSH1,MTIF2,DIMT1,ALG6,PTPN4,DDX18,RBBP9,TASP1,PDPR,DLD,ABCC6,MTAP,HMOX1,GNPNAT1,DDHD1,SPTLC2,SGK2,USP14,OLFM4,USP10,EEF2K,EARS2,HERC1,CTSH,NBN,ASAH1,TWISTNB,DUS4L,HIBADH,C1GALT1,FKTN,PTGR1,ATE1,LIPA,C10orf2,GTPBP4,PBLD,DPH1,UGT2B10,USP46,GALNT7,TRIM2,SIAE,PDHX,NT5DC3,MAK,UST,SOD2,ALDH5A1,TRIM38,FAM46A,HSPA9,THG1L,GNPDA1,EHHADH,PLCH1,IFIH1,GCA,LANCL1,GLS,ST3GAL5,QPCT,SCP2,FBXO6,AGMAT,ACADM,GBP1,PIK3R3,FAAH,ABCD3,ABCG2,GALNT12,ALDH6A1,RCL1,EPHX2,PAPD5,PLBD1,LIAS,RASL11A,NLN,METTL21B,AMD1,METTL8,ATP8A1,RIOK1,GOT2,GTF3C4,DDX31,POLR1B,L3HYPDH,RHOT1,METTL25,METTL16,PEX1,DTD2,QRSL1,NDUFA10,ASS1,EIF2S3,MCCC2,CHSY1,GCH1,ENOSF1,UBE2G1,DDC,HRSP12,POLR3F,ATP13A3,HSD17B4,THUMPD3,VHL,CMPK2,NARS,CCNH,RERG,CLOCK,TPP2,USP30,UGT2A3,ACVR1B,GNS,BCO1,CYP27A1,NDUFB5,BPHL,TPMT,TGS1,DDX60,FDX1,ALKBH8,CCBL2,DBT,EPT1,HADHB,PNPT1,SLC3A1,PLCE1,IDH1,PPA2,TMX1,PTGR2,AK7,ULK3,UQCRC2,NUDT7,AFG3L2,RAB40B,MMEL1,PIGK,PIGM,OSR1,SCRN3,KANSL1L,ABHD10,PLA1A,VPRBP,KLHL8,METTL14,PCYOX1L,G3BP1,CASK,ERLIN2,LACTB2,TATDN1,POLR3A,CAMK2G,AASDHPPT,QTRTD1,GUF1,DDAH1,CHD1,GDPD1,NUS1,PLCL2,ACSS1,OTUD6B,PIK3AP1,C9orf41,GNA14,DCK,USP16,FGF18,SH3RF2,AIFM1,FRRS1,CPT2,AHCYL2,GNE,POLR3K,OMA1,TFB2M,CTSS,HELQ,POGLUT1,CHCHD4,RPP14,MTHFD2L,RCHY1,RNF168,HSPA4L,WDR82,PRSS12,GUCY1A3,NAA15,ABCE1,OTUD4,CMBL,RHOBTB3,PDSS2,FBP1,NSD1,DDX21,TRUB1,CYP2C19,COX11,CUL5,CYB5A,MOGAT2,XRCC6BP1,NUDT21,UGT1A6,DEGS2,HR,PPIP5K1,ABHD15,GFM1,DDX19A,UBE2V2,CCDC126,RNASE6,GLB1,KIF5B,MINA,TRIAP1,UGT2B7,DSEL,GPHN,GATM,FBXL14,CYP4F11,MBOAT1,NAA16,PDP2,LCLAT1,HPSE,PARP14,FBXO45,TRMT10C,PDE12,MBLAC2,UFSP1,HSD11B2,NT5DC1,SUZ12,TUFM,DHTKD1,FIGN,ABAT,CHST6,B3GALT5,TMPRSS2,ZDHHC23,UBE2G2,CA13,PRMT3,METTL7A,BRCC3,ZFP91,PLCD1,HYKK,GTF2F2,NUDT11,PIK3R4,MMP1,UGT2B15,PPTC7,TRIM33,DPP4,HIBCH,NUDT16,CNOT7,OPA1,TYW1,DDO,ASAH2B,TAP2,RAB12,CHUK,UGT2B11,PARG,CKMT1B,UGT1A1,PGAM5,MARS2,LYN,MGAM,MMP12,MMP28,RAB7B,PIGW,DDX52,
GO:0015020	1.59100441609462e-05	9.95166438668491	1.26725542313298	8	20	glucuronosyltransferase activity	0.00734513705430349	ENSG00000109181,ENSG00000131873,ENSG00000135220,ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT2B10,CHSY1,UGT2A3,UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
GO:0015093	0.000253424839440193	Inf	0.190088313469948	3	3	ferrous iron transmembrane transporter activity	0.0877483506561669	ENSG00000104635,ENSG00000110911,ENSG00000138449	SLC39A14,SLC11A2,SLC40A1
GO:0015179	0.000483179691880192	4.63179026924894	2.40778530395267	9	38	L-amino acid transmembrane transporter activity	0.127723079204633	ENSG00000004864,ENSG00000021488,ENSG00000092068,ENSG00000115840,ENSG00000123643,ENSG00000138079,ENSG00000144659,ENSG00000149150,ENSG00000164300	SLC25A13,SLC7A9,SLC7A8,SLC25A12,SLC36A1,SLC3A1,SLC25A38,SLC43A1,SERINC5
GO:0015171	0.000595818113357463	4.03625848070293	2.97805024436251	10	47	amino acid transmembrane transporter activity	0.127723079204633	ENSG00000004864,ENSG00000021488,ENSG00000092068,ENSG00000115840,ENSG00000123643,ENSG00000138079,ENSG00000144659,ENSG00000149150,ENSG00000164300,ENSG00000169507	SLC25A13,SLC7A9,SLC7A8,SLC25A12,SLC36A1,SLC3A1,SLC25A38,SLC43A1,SERINC5,SLC38A11
GO:0022857	0.00068831387324167	1.64096235210143	37.8275743805196	58	597	transmembrane transporter activity	0.127723079204633	ENSG00000004864,ENSG00000006695,ENSG00000014919,ENSG00000021488,ENSG00000023839,ENSG00000064651,ENSG00000072274,ENSG00000079112,ENSG00000091262,ENSG00000092068,ENSG00000100170,ENSG00000100372,ENSG00000104635,ENSG00000110446,ENSG00000110911,ENSG00000114120,ENSG00000114859,ENSG00000115840,ENSG00000116704,ENSG00000117528,ENSG00000117620,ENSG00000118762,ENSG00000118777,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000125648,ENSG00000133460,ENSG00000133657,ENSG00000134375,ENSG00000136868,ENSG00000137860,ENSG00000138079,ENSG00000138449,ENSG00000144659,ENSG00000146409,ENSG00000146828,ENSG00000148842,ENSG00000149150,ENSG00000154174,ENSG00000157388,ENSG00000164300,ENSG00000165269,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000171612,ENSG00000172548,ENSG00000173214,ENSG00000176273,ENSG00000180251,ENSG00000197147,ENSG00000198689,ENSG00000204267	SLC25A13,COX10,COX15,SLC7A9,ABCC2,SLC12A2,TFRC,CDH17,ABCC6,SLC7A8,SLC5A1,SLC25A17,SLC39A14,SLC15A3,SLC11A2,SLC25A36,CLCN2,SLC25A12,SLC35D1,ABCD3,SLC35A3,PKD2,ABCG2,SLC36A1,ATP8A1,ATP5S,SLC25A23,SLC2A11,ATP13A3,TIMM17A,SLC31A1,SLC28A2,SLC3A1,SLC40A1,SLC25A38,SLC18B1,SLC12A9,CNNM2,SLC43A1,TOMM70A,CACNA1D,SERINC5,AQP7,KCNC2,COX11,CUL5,CYB5A,SLC38A11,DENND5B,SLC23A1,SLC25A33,NIPAL4,KIAA1919,SLC35G1,SLC9A4,LRRC8B,SLC9A6,TAP2
GO:0005215	0.000737750638005102	1.56400772478806	47.8388922232702	70	755	transporter activity	0.127723079204633	ENSG00000004864,ENSG00000006695,ENSG00000014919,ENSG00000021488,ENSG00000023839,ENSG00000047597,ENSG00000064651,ENSG00000072274,ENSG00000079112,ENSG00000084090,ENSG00000086200,ENSG00000091262,ENSG00000091622,ENSG00000092068,ENSG00000100170,ENSG00000100372,ENSG00000104635,ENSG00000110446,ENSG00000110911,ENSG00000114120,ENSG00000114859,ENSG00000115840,ENSG00000116171,ENSG00000116704,ENSG00000117528,ENSG00000117620,ENSG00000118762,ENSG00000118777,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000125648,ENSG00000133460,ENSG00000133657,ENSG00000134375,ENSG00000136868,ENSG00000137860,ENSG00000138079,ENSG00000138449,ENSG00000138823,ENSG00000144659,ENSG00000146409,ENSG00000146828,ENSG00000148842,ENSG00000149150,ENSG00000154174,ENSG00000154305,ENSG00000156875,ENSG00000157388,ENSG00000164300,ENSG00000165269,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000170855,ENSG00000171612,ENSG00000172548,ENSG00000173214,ENSG00000176273,ENSG00000180251,ENSG00000180957,ENSG00000196911,ENSG00000197147,ENSG00000198689,ENSG00000204267,ENSG00000205339	SLC25A13,COX10,COX15,SLC7A9,ABCC2,XK,SLC12A2,TFRC,CDH17,STARD7,IPO11,ABCC6,PITPNM3,SLC7A8,SLC5A1,SLC25A17,SLC39A14,SLC15A3,SLC11A2,SLC25A36,CLCN2,SLC25A12,SCP2,SLC35D1,ABCD3,SLC35A3,PKD2,ABCG2,SLC36A1,ATP8A1,ATP5S,SLC25A23,SLC2A11,ATP13A3,TIMM17A,SLC31A1,SLC28A2,SLC3A1,SLC40A1,MTTP,SLC25A38,SLC18B1,SLC12A9,CNNM2,SLC43A1,TOMM70A,MIA3,HIAT1,CACNA1D,SERINC5,AQP7,KCNC2,COX11,CUL5,CYB5A,SLC38A11,DENND5B,SLC23A1,TRIAP1,SLC25A33,NIPAL4,KIAA1919,SLC35G1,SLC9A4,PITPNB,KPNA5,LRRC8B,SLC9A6,TAP2,IPO7
GO:0005381	0.000911019142317474	14.8571428571429	0.506902169253194	4	8	iron ion transmembrane transporter activity	0.140195723567745	ENSG00000072274,ENSG00000104635,ENSG00000110911,ENSG00000138449	TFRC,SLC39A14,SLC11A2,SLC40A1
GO:0004222	0.00182681399913433	3.15912933220626	3.9918545828689	11	63	metalloendopeptidase activity	0.253013738880104	ENSG00000012174,ENSG00000084073,ENSG00000123213,ENSG00000140740,ENSG00000141385,ENSG00000142606,ENSG00000162600,ENSG00000166896,ENSG00000196611,ENSG00000262406,ENSG00000271447	MBTPS2,ZMPSTE24,NLN,UQCRC2,AFG3L2,MMEL1,OMA1,XRCC6BP1,MMP1,MMP12,MMP28
