GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0035455	1.5897906745782e-05	33.3644314868805	0.158823529411765	4	18	response to interferon-alpha	0.0425904921719501	ENSG00000142089,ENSG00000160710,ENSG00000185201,ENSG00000185885	IFITM3,ADAR,IFITM2,IFITM1
GO:0046597	0.000226218002639986	31.534435261708	0.123529411764706	3	14	negative regulation of viral entry into host cell	0.134064007743375	ENSG00000142089,ENSG00000185201,ENSG00000185885	IFITM3,IFITM2,IFITM1
GO:0060602	0.000280963091104083	28.9040404040404	0.132352941176471	3	15	branch elongation of an epithelium	0.134064007743375	ENSG00000100625,ENSG00000125378,ENSG00000164056	SIX4,BMP4,SPRY1
GO:0032502	0.000363261176362035	2.00609406952965	34.9764705882353	52	3964	developmental process	0.134064007743375	ENSG00000009709,ENSG00000029993,ENSG00000049323,ENSG00000065320,ENSG00000069248,ENSG00000083454,ENSG00000086159,ENSG00000088305,ENSG00000099953,ENSG00000100625,ENSG00000105711,ENSG00000110107,ENSG00000110723,ENSG00000112186,ENSG00000117228,ENSG00000117280,ENSG00000117597,ENSG00000125378,ENSG00000129116,ENSG00000132970,ENSG00000133026,ENSG00000133067,ENSG00000134072,ENSG00000134243,ENSG00000134775,ENSG00000137673,ENSG00000138639,ENSG00000139880,ENSG00000141905,ENSG00000143157,ENSG00000143320,ENSG00000144647,ENSG00000153551,ENSG00000154122,ENSG00000154146,ENSG00000154380,ENSG00000160710,ENSG00000163083,ENSG00000163823,ENSG00000164056,ENSG00000166033,ENSG00000166681,ENSG00000169258,ENSG00000170965,ENSG00000175832,ENSG00000180818,ENSG00000181754,ENSG00000185420,ENSG00000185885,ENSG00000197121,ENSG00000198513,ENSG00000263961,ENSG00000280657	PAX7,HMGB3,LTBP1,NTN1,NUP133,P2RX5,AQP6,DNMT3B,MMP11,SIX4,SCN1B,PRPF19,EXPH5,CAP2,GBP1,RAB29,DIEXF,BMP4,PALLD,WASF3,MYH10,LGR6,CAMK1,SORT1,FHOD3,MMP7,ARHGAP24,CDH24,NFIC,POGK,CRABP2,POMGNT2,CMTM7,ANKH,NRGN,ENAH,ADAR,INHBB,CCR1,SPRY1,HTRA1,NGFRAP1,GPRIN1,PLAC1,ETV4,HOXC10,AMIGO1,SMYD3,IFITM1,PGAP1,ATL1,C1orf186,SMYD3
GO:0032501	0.000376182122945625	1.99735110655388	37.8352941176471	55	4288	multicellular organismal process	0.134064007743375	ENSG00000009709,ENSG00000013725,ENSG00000029993,ENSG00000049323,ENSG00000065320,ENSG00000069248,ENSG00000083454,ENSG00000086159,ENSG00000088305,ENSG00000099953,ENSG00000100625,ENSG00000101850,ENSG00000105711,ENSG00000110107,ENSG00000110723,ENSG00000117228,ENSG00000117280,ENSG00000117597,ENSG00000121064,ENSG00000125378,ENSG00000129116,ENSG00000132970,ENSG00000134072,ENSG00000134243,ENSG00000134775,ENSG00000137673,ENSG00000138639,ENSG00000138646,ENSG00000139880,ENSG00000141905,ENSG00000143157,ENSG00000143320,ENSG00000144647,ENSG00000146233,ENSG00000150779,ENSG00000153551,ENSG00000154122,ENSG00000154146,ENSG00000154380,ENSG00000160710,ENSG00000163083,ENSG00000163823,ENSG00000164056,ENSG00000166033,ENSG00000166681,ENSG00000169258,ENSG00000170965,ENSG00000180818,ENSG00000181754,ENSG00000184500,ENSG00000185885,ENSG00000197121,ENSG00000198513,ENSG00000198794,ENSG00000263961	PAX7,CD6,HMGB3,LTBP1,NTN1,NUP133,P2RX5,AQP6,DNMT3B,MMP11,SIX4,GPR143,SCN1B,PRPF19,EXPH5,GBP1,RAB29,DIEXF,SCPEP1,BMP4,PALLD,WASF3,CAMK1,SORT1,FHOD3,MMP7,ARHGAP24,HERC5,CDH24,NFIC,POGK,CRABP2,POMGNT2,CYP39A1,TIMM8B,CMTM7,ANKH,NRGN,ENAH,ADAR,INHBB,CCR1,SPRY1,HTRA1,NGFRAP1,GPRIN1,PLAC1,HOXC10,AMIGO1,PROS1,IFITM1,PGAP1,ATL1,SCAMP5,C1orf186
GO:0048856	0.00040559579281166	2.00340018982655	32.3558823529412	49	3667	anatomical structure development	0.134064007743375	ENSG00000009709,ENSG00000029993,ENSG00000049323,ENSG00000065320,ENSG00000069248,ENSG00000083454,ENSG00000086159,ENSG00000088305,ENSG00000099953,ENSG00000100625,ENSG00000105711,ENSG00000110107,ENSG00000110723,ENSG00000112186,ENSG00000117228,ENSG00000117280,ENSG00000117597,ENSG00000125378,ENSG00000129116,ENSG00000132970,ENSG00000133026,ENSG00000133067,ENSG00000134072,ENSG00000134243,ENSG00000134775,ENSG00000138639,ENSG00000139880,ENSG00000141905,ENSG00000143157,ENSG00000143320,ENSG00000144647,ENSG00000153551,ENSG00000154122,ENSG00000154146,ENSG00000154380,ENSG00000160710,ENSG00000163083,ENSG00000163823,ENSG00000164056,ENSG00000166033,ENSG00000166681,ENSG00000169258,ENSG00000170965,ENSG00000180818,ENSG00000181754,ENSG00000185420,ENSG00000197121,ENSG00000198513,ENSG00000263961,ENSG00000280657	PAX7,HMGB3,LTBP1,NTN1,NUP133,P2RX5,AQP6,DNMT3B,MMP11,SIX4,SCN1B,PRPF19,EXPH5,CAP2,GBP1,RAB29,DIEXF,BMP4,PALLD,WASF3,MYH10,LGR6,CAMK1,SORT1,FHOD3,ARHGAP24,CDH24,NFIC,POGK,CRABP2,POMGNT2,CMTM7,ANKH,NRGN,ENAH,ADAR,INHBB,CCR1,SPRY1,HTRA1,NGFRAP1,GPRIN1,PLAC1,HOXC10,AMIGO1,SMYD3,PGAP1,ATL1,C1orf186,SMYD3
GO:0014816	0.00045726907073783	114.56	0.0352941176470588	2	4	skeletal muscle satellite cell differentiation	0.134064007743375	ENSG00000009709,ENSG00000100625	PAX7,SIX4
GO:0060681	0.00045726907073783	114.56	0.0352941176470588	2	4	branch elongation involved in ureteric bud branching	0.134064007743375	ENSG00000100625,ENSG00000125378	SIX4,BMP4
GO:0072095	0.00045726907073783	114.56	0.0352941176470588	2	4	regulation of branch elongation involved in ureteric bud branching	0.134064007743375	ENSG00000100625,ENSG00000125378	SIX4,BMP4
GO:0048869	0.000500425560818868	2.0505224295213	23.7882352941176	39	2696	cellular developmental process	0.134064007743375	ENSG00000009709,ENSG00000029993,ENSG00000065320,ENSG00000069248,ENSG00000088305,ENSG00000099953,ENSG00000100625,ENSG00000105711,ENSG00000110107,ENSG00000110723,ENSG00000112186,ENSG00000117228,ENSG00000117280,ENSG00000125378,ENSG00000129116,ENSG00000132970,ENSG00000133026,ENSG00000134072,ENSG00000134243,ENSG00000134775,ENSG00000138639,ENSG00000139880,ENSG00000143320,ENSG00000144647,ENSG00000153551,ENSG00000154380,ENSG00000160710,ENSG00000163083,ENSG00000163823,ENSG00000164056,ENSG00000166033,ENSG00000169258,ENSG00000175832,ENSG00000180818,ENSG00000181754,ENSG00000185420,ENSG00000185885,ENSG00000198513,ENSG00000263961,ENSG00000280657	PAX7,HMGB3,NTN1,NUP133,DNMT3B,MMP11,SIX4,SCN1B,PRPF19,EXPH5,CAP2,GBP1,RAB29,BMP4,PALLD,WASF3,MYH10,CAMK1,SORT1,FHOD3,ARHGAP24,CDH24,CRABP2,POMGNT2,CMTM7,ENAH,ADAR,INHBB,CCR1,SPRY1,HTRA1,GPRIN1,ETV4,HOXC10,AMIGO1,SMYD3,IFITM1,ATL1,C1orf186,SMYD3
