GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0140098	1.04852473856963e-06	2.63312555068976	15.7045357112235	37	343	catalytic activity, acting on RNA	0.00120685197409364	ENSG00000013503,ENSG00000026297,ENSG00000047315,ENSG00000059691,ENSG00000072756,ENSG00000086189,ENSG00000088205,ENSG00000103356,ENSG00000105849,ENSG00000105865,ENSG00000120158,ENSG00000123600,ENSG00000127804,ENSG00000130348,ENSG00000132541,ENSG00000132664,ENSG00000133706,ENSG00000134077,ENSG00000134440,ENSG00000137574,ENSG00000138035,ENSG00000145388,ENSG00000145907,ENSG00000147592,ENSG00000151576,ENSG00000160193,ENSG00000161980,ENSG00000163312,ENSG00000163684,ENSG00000165732,ENSG00000168872,ENSG00000169413,ENSG00000174173,ENSG00000174840,ENSG00000198791,ENSG00000247626,ENSG00000278053,ENSG00000281007	POLR3B,RNASET2,POLR2B,GATB,TRNT1,DIMT1,DDX18,EARS2,TWISTNB,DUS4L,RCL1,METTL8,METTL16,QRSL1,HRSP12,POLR3F,LARS,THUMPD3,NARS,TGS1,PNPT1,METTL14,G3BP1,LACTB2,QTRTD1,WDR4,POLR3K,HELQ,RPP14,DDX21,DDX19A,RNASE6,TRMT10C,PDE12,CNOT7,MARS2,DDX52,
GO:0003824	4.05265696955256e-05	1.42728468929219	207.730258081111	252	4537	catalytic activity	0.023323040859775	ENSG00000001084,ENSG00000004660,ENSG00000005187,ENSG00000006695,ENSG00000012174,ENSG00000013503,ENSG00000014919,ENSG00000023228,ENSG00000023839,ENSG00000026297,ENSG00000033011,ENSG00000040199,ENSG00000041802,ENSG00000047315,ENSG00000049130,ENSG00000049860,ENSG00000050748,ENSG00000059573,ENSG00000059691,ENSG00000064933,ENSG00000065833,ENSG00000066583,ENSG00000067113,ENSG00000068366,ENSG00000072042,ENSG00000072756,ENSG00000075643,ENSG00000078070,ENSG00000081307,ENSG00000081377,ENSG00000083123,ENSG00000084092,ENSG00000084112,ENSG00000086189,ENSG00000088035,ENSG00000088179,ENSG00000088205,ENSG00000089123,ENSG00000090857,ENSG00000091140,ENSG00000091262,ENSG00000099810,ENSG00000100292,ENSG00000100522,ENSG00000101049,ENSG00000101557,ENSG00000103194,ENSG00000103319,ENSG00000103356,ENSG00000104320,ENSG00000104763,ENSG00000105849,ENSG00000105865,ENSG00000106049,ENSG00000106392,ENSG00000106692,ENSG00000107669,ENSG00000109181,ENSG00000109189,ENSG00000109586,ENSG00000109654,ENSG00000110013,ENSG00000110435,ENSG00000111696,ENSG00000111837,ENSG00000112096,ENSG00000112294,ENSG00000113013,ENSG00000113272,ENSG00000113552,ENSG00000113790,ENSG00000115271,ENSG00000115365,ENSG00000115525,ENSG00000115828,ENSG00000116771,ENSG00000117054,ENSG00000117461,ENSG00000117480,ENSG00000117528,ENSG00000117862,ENSG00000119514,ENSG00000120158,ENSG00000120915,ENSG00000121274,ENSG00000121897,ENSG00000122035,ENSG00000123213,ENSG00000123427,ENSG00000123505,ENSG00000123600,ENSG00000124406,ENSG00000124784,ENSG00000125166,ENSG00000125484,ENSG00000126790,ENSG00000126858,ENSG00000127720,ENSG00000127804,ENSG00000127980,ENSG00000130348,ENSG00000130414,ENSG00000130707,ENSG00000130741,ENSG00000131844,ENSG00000131873,ENSG00000131979,ENSG00000132199,ENSG00000132437,ENSG00000132541,ENSG00000132664,ENSG00000133657,ENSG00000133706,ENSG00000133835,ENSG00000134077,ENSG00000134086,ENSG00000134326,ENSG00000134440,ENSG00000134480,ENSG00000134533,ENSG00000134852,ENSG00000134900,ENSG00000135220,ENSG00000135503,ENSG00000135677,ENSG00000135697,ENSG00000135929,ENSG00000136521,ENSG00000137364,ENSG00000137574,ENSG00000137628,ENSG00000137714,ENSG00000137944,ENSG00000137992,ENSG00000138018,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000138413,ENSG00000138777,ENSG00000139684,ENSG00000139921,ENSG00000140043,ENSG00000140474,ENSG00000140740,ENSG00000141385,ENSG00000142892,ENSG00000143315,ENSG00000143867,ENSG00000144306,ENSG00000144445,ENSG00000144827,ENSG00000145041,ENSG00000145332,ENSG00000145388,ENSG00000145882,ENSG00000145907,ENSG00000147044,ENSG00000147592,ENSG00000147687,ENSG00000151576,ENSG00000151806,ENSG00000153904,ENSG00000153982,ENSG00000154930,ENSG00000155100,ENSG00000156017,ENSG00000156049,ENSG00000156136,ENSG00000156427,ENSG00000156709,ENSG00000156869,ENSG00000160193,ENSG00000161980,ENSG00000162600,ENSG00000163131,ENSG00000163312,ENSG00000163389,ENSG00000163684,ENSG00000163738,ENSG00000163743,ENSG00000163961,ENSG00000164091,ENSG00000164116,ENSG00000164134,ENSG00000164163,ENSG00000164164,ENSG00000164182,ENSG00000164292,ENSG00000164494,ENSG00000165140,ENSG00000165671,ENSG00000165732,ENSG00000165832,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000166391,ENSG00000166896,ENSG00000167005,ENSG00000168350,ENSG00000168453,ENSG00000168792,ENSG00000168827,ENSG00000168872,ENSG00000169139,ENSG00000169413,ENSG00000170759,ENSG00000170854,ENSG00000170855,ENSG00000171723,ENSG00000171766,ENSG00000172766,ENSG00000172840,ENSG00000172954,ENSG00000173083,ENSG00000173193,ENSG00000174013,ENSG00000174173,ENSG00000174840,ENSG00000176055,ENSG00000176125,ENSG00000176387,ENSG00000178425,ENSG00000178691,ENSG00000178952,ENSG00000181192,ENSG00000183196,ENSG00000184307,ENSG00000184787,ENSG00000185238,ENSG00000185515,ENSG00000186660,ENSG00000187091,ENSG00000188266,ENSG00000188342,ENSG00000196455,ENSG00000196611,ENSG00000196620,ENSG00000197323,ENSG00000198130,ENSG00000198791,ENSG00000198836,ENSG00000203797,ENSG00000204147,ENSG00000227345,ENSG00000247077,ENSG00000247626,ENSG00000254087,ENSG00000262406,ENSG00000277161,ENSG00000278053,ENSG00000281007	GCLC,CAMKK1,ACSM3,COX10,MBTPS2,POLR3B,COX15,NDUFS1,ABCC2,RNASET2,ALG1,PHLPP2,LSG1,POLR2B,KITLG,HEXB,MAPK9,ALDH18A1,GATB,PMS1,ME1,ISOC1,PPAP2A,ACSL4,RDH11,TRNT1,MOCOS,MCCC1,UBA5,CDC14B,BCKDHB,NOA1,SSH1,DIMT1,ALG6,PTPN4,DDX18,TASP1,PDPR,DLD,ABCC6,MTAP,HMOX1,GNPNAT1,SGK2,USP14,USP10,EEF2K,EARS2,NBN,ASAH1,TWISTNB,DUS4L,HIBADH,C1GALT1,FKTN,ATE1,UGT2B10,USP46,GALNT7,TRIM2,SIAE,PDHX,NT5DC3,MAK,SOD2,ALDH5A1,HSPA9,THG1L,GNPDA1,EHHADH,GCA,LANCL1,ST3GAL5,QPCT,AGMAT,ACADM,PIK3R3,FAAH,ABCD3,TXNDC12,GALNT12,RCL1,EPHX2,PAPD5,LIAS,RASL11A,NLN,METTL21B,AMD1,METTL8,ATP8A1,RIOK1,GOT2,GTF3C4,L3HYPDH,RHOT1,METTL25,METTL16,PEX1,QRSL1,NDUFA10,ASS1,EIF2S3,MCCC2,CHSY1,GCH1,ENOSF1,DDC,HRSP12,POLR3F,ATP13A3,LARS,HSD17B4,THUMPD3,VHL,CMPK2,NARS,CCNH,RERG,CLOCK,TPP2,UGT2A3,ACVR1B,GNS,BCO1,CYP27A1,NDUFB5,TPMT,TGS1,DDX60,FDX1,CCBL2,DBT,EPT1,HADHB,PNPT1,SLC3A1,IDH1,PPA2,ESD,TMX1,PTGR2,ULK3,UQCRC2,AFG3L2,PIGK,PIGM,OSR1,SCRN3,KANSL1L,ABHD10,VPRBP,KLHL8,METTL14,PCYOX1L,G3BP1,CASK,LACTB2,TATDN1,QTRTD1,GUF1,DDAH1,GDPD1,ACSS1,OTUD6B,C9orf41,GNA14,DCK,FGF18,AIFM1,FRRS1,WDR4,POLR3K,OMA1,CTSS,HELQ,POGLUT1,RPP14,MTHFD2L,RCHY1,RNF168,WDR82,GUCY1A3,NAA15,ABCE1,OTUD4,NDUFAF2,RHOBTB3,PDSS2,FBP1,NSD1,DDX21,TRUB1,COX11,CUL5,CYB5A,MOGAT2,XRCC6BP1,NUDT21,DEGS2,HR,ABHD15,GFM1,DDX19A,UBE2V2,RNASE6,KIF5B,MINA,TRIAP1,GPHN,GATM,NAA16,PDP2,LCLAT1,HPSE,PARP14,FBXO45,TRMT10C,PDE12,MBLAC2,UFSP1,HSD11B2,NT5DC1,SUZ12,TUFM,DHTKD1,CHST6,ZDHHC23,UBE2G2,PRMT3,BRCC3,ZFP91,PLCD1,HYKK,GTF2F2,PIK3R4,MMP1,UGT2B15,TRIM33,HIBCH,CNOT7,OPA1,DDO,ASAH2B,PARG,PGAM5,MARS2,LYN,MMP12,PIGW,DDX52,
GO:0015093	9.54686959296186e-05	Inf	0.137357455200206	3	3	ferrous iron transmembrane transporter activity	0.0366281563383303	ENSG00000104635,ENSG00000110911,ENSG00000138449	SLC39A14,SLC11A2,SLC40A1
GO:0022857	0.000185328672584598	1.85631136830315	27.3341335848409	47	597	transmembrane transporter activity	0.0427721345845723	ENSG00000004864,ENSG00000006695,ENSG00000014919,ENSG00000023839,ENSG00000064651,ENSG00000072274,ENSG00000091262,ENSG00000092068,ENSG00000100170,ENSG00000104369,ENSG00000104635,ENSG00000110911,ENSG00000114120,ENSG00000114859,ENSG00000115840,ENSG00000116704,ENSG00000117528,ENSG00000118762,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000133460,ENSG00000133657,ENSG00000136868,ENSG00000137860,ENSG00000138079,ENSG00000138449,ENSG00000146409,ENSG00000146828,ENSG00000148842,ENSG00000149150,ENSG00000154174,ENSG00000157388,ENSG00000164300,ENSG00000165269,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000171612,ENSG00000172548,ENSG00000173214,ENSG00000176273,ENSG00000198689	SLC25A13,COX10,COX15,ABCC2,SLC12A2,TFRC,ABCC6,SLC7A8,SLC5A1,JPH1,SLC39A14,SLC11A2,SLC25A36,CLCN2,SLC25A12,SLC35D1,ABCD3,PKD2,SLC36A1,ATP8A1,ATP5S,SLC2A11,ATP13A3,SLC31A1,SLC28A2,SLC3A1,SLC40A1,SLC18B1,SLC12A9,CNNM2,SLC43A1,TOMM70A,CACNA1D,SERINC5,AQP7,KCNC2,COX11,CUL5,CYB5A,SLC38A11,DENND5B,SLC23A1,SLC25A33,NIPAL4,KIAA1919,SLC35G1,SLC9A6
GO:0015318	0.000185804233642799	1.99790047876933	20.5578324616308	38	449	inorganic molecular entity transmembrane transporter activity	0.0427721345845723	ENSG00000004864,ENSG00000006695,ENSG00000014919,ENSG00000023839,ENSG00000064651,ENSG00000072274,ENSG00000091262,ENSG00000092068,ENSG00000100170,ENSG00000104369,ENSG00000104635,ENSG00000110911,ENSG00000114859,ENSG00000115840,ENSG00000118762,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000133657,ENSG00000136868,ENSG00000137860,ENSG00000138079,ENSG00000138449,ENSG00000146828,ENSG00000148842,ENSG00000149150,ENSG00000157388,ENSG00000164300,ENSG00000165269,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000169507,ENSG00000170456,ENSG00000170482,ENSG00000172548,ENSG00000198689	SLC25A13,COX10,COX15,ABCC2,SLC12A2,TFRC,ABCC6,SLC7A8,SLC5A1,JPH1,SLC39A14,SLC11A2,CLCN2,SLC25A12,PKD2,SLC36A1,ATP8A1,ATP5S,ATP13A3,SLC31A1,SLC28A2,SLC3A1,SLC40A1,SLC12A9,CNNM2,SLC43A1,CACNA1D,SERINC5,AQP7,KCNC2,COX11,CUL5,CYB5A,SLC38A11,DENND5B,SLC23A1,NIPAL4,SLC9A6
GO:0005381	0.000262512883220561	20.9905660377358	0.366286547200549	4	8	iron ion transmembrane transporter activity	0.0503587214311442	ENSG00000072274,ENSG00000104635,ENSG00000110911,ENSG00000138449	TFRC,SLC39A14,SLC11A2,SLC40A1
GO:0022890	0.000923440756050384	2.05588662637663	14.1020320672211	27	308	inorganic cation transmembrane transporter activity	0.109480758132588	ENSG00000006695,ENSG00000014919,ENSG00000064651,ENSG00000072274,ENSG00000100170,ENSG00000104369,ENSG00000104635,ENSG00000110911,ENSG00000118762,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000133657,ENSG00000136868,ENSG00000137860,ENSG00000138449,ENSG00000146828,ENSG00000148842,ENSG00000157388,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000170456,ENSG00000170482,ENSG00000172548,ENSG00000198689	COX10,COX15,SLC12A2,TFRC,SLC5A1,JPH1,SLC39A14,SLC11A2,PKD2,SLC36A1,ATP8A1,ATP5S,ATP13A3,SLC31A1,SLC28A2,SLC40A1,SLC12A9,CNNM2,CACNA1D,KCNC2,COX11,CUL5,CYB5A,DENND5B,SLC23A1,NIPAL4,SLC9A6
GO:0016491	0.000941019624085594	1.7629543513334	25.4569150304381	42	556	oxidoreductase activity	0.109480758132588	ENSG00000006695,ENSG00000014919,ENSG00000023228,ENSG00000059573,ENSG00000065833,ENSG00000072042,ENSG00000083123,ENSG00000090857,ENSG00000091140,ENSG00000100292,ENSG00000105865,ENSG00000106049,ENSG00000110435,ENSG00000112096,ENSG00000112294,ENSG00000113790,ENSG00000117054,ENSG00000117862,ENSG00000130414,ENSG00000133835,ENSG00000135697,ENSG00000135929,ENSG00000136521,ENSG00000137714,ENSG00000138029,ENSG00000138413,ENSG00000139921,ENSG00000140043,ENSG00000145882,ENSG00000156709,ENSG00000156869,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000166347,ENSG00000168350,ENSG00000168453,ENSG00000170854,ENSG00000171723,ENSG00000176387,ENSG00000181192,ENSG00000203797	COX10,COX15,NDUFS1,ALDH18A1,ME1,RDH11,BCKDHB,PDPR,DLD,HMOX1,DUS4L,HIBADH,PDHX,SOD2,ALDH5A1,EHHADH,ACADM,TXNDC12,NDUFA10,HSD17B4,BCO1,CYP27A1,NDUFB5,FDX1,HADHB,IDH1,TMX1,PTGR2,PCYOX1L,AIFM1,FRRS1,MTHFD2L,NDUFAF2,COX11,CYB5A,DEGS2,HR,MINA,GPHN,HSD11B2,DHTKD1,DDO
GO:0008324	0.0011224562874131	1.97143485777149	15.7503215296236	29	344	cation transmembrane transporter activity	0.109480758132588	ENSG00000006695,ENSG00000014919,ENSG00000064651,ENSG00000072274,ENSG00000092068,ENSG00000100170,ENSG00000104369,ENSG00000104635,ENSG00000110911,ENSG00000118762,ENSG00000123643,ENSG00000124406,ENSG00000125375,ENSG00000133657,ENSG00000136868,ENSG00000137860,ENSG00000138449,ENSG00000146828,ENSG00000148842,ENSG00000157388,ENSG00000164300,ENSG00000166006,ENSG00000166260,ENSG00000166266,ENSG00000166347,ENSG00000170456,ENSG00000170482,ENSG00000172548,ENSG00000198689	COX10,COX15,SLC12A2,TFRC,SLC7A8,SLC5A1,JPH1,SLC39A14,SLC11A2,PKD2,SLC36A1,ATP8A1,ATP5S,ATP13A3,SLC31A1,SLC28A2,SLC40A1,SLC12A9,CNNM2,CACNA1D,SERINC5,KCNC2,COX11,CUL5,CYB5A,DENND5B,SLC23A1,NIPAL4,SLC9A6
GO:0140101	0.00115317227572346	2.79974600870827	5.49429820800823	14	120	catalytic activity, acting on a tRNA	0.109480758132588	ENSG00000059691,ENSG00000072756,ENSG00000103356,ENSG00000105865,ENSG00000123600,ENSG00000130348,ENSG00000133706,ENSG00000134077,ENSG00000134440,ENSG00000151576,ENSG00000160193,ENSG00000163684,ENSG00000174173,ENSG00000247626	GATB,TRNT1,EARS2,DUS4L,METTL8,QRSL1,LARS,THUMPD3,NARS,QTRTD1,WDR4,RPP14,TRMT10C,MARS2
