ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-6790901	rRNA modification in the nucleus and cytosol	32/975	60/7349	1.34134001958031e-13	1.35743609981527e-10	1.30745353487512e-10	51096/51602/10885/27292/8602/10528/2091/54433/4839/84128/56902/27042/55127/10171/27340/10199/10436/1736/25926/57050/55226/92856/84916/55651/22984/10813/23160/25879/65083/51202/9277/11056	32	ENSG00000011260,ENSG00000055044,ENSG00000065183,ENSG00000086189,ENSG00000087269,ENSG00000101361,ENSG00000105202,ENSG00000109534,ENSG00000111641,ENSG00000115368,ENSG00000115946,ENSG00000117597,ENSG00000119285,ENSG00000120158,ENSG00000120800,ENSG00000124383,ENSG00000126749,ENSG00000130826,ENSG00000130935,ENSG00000132467,ENSG00000135372,ENSG00000136718,ENSG00000141076,ENSG00000145912,ENSG00000148843,ENSG00000156697,ENSG00000163811,ENSG00000164934,ENSG00000165271,ENSG00000213782,ENSG00000227057,ENSG00000278053,ENSG00000281007	UTP18,NOP58,WDR3,DIMT1,NOP14,NOP56,FBL,GAR1,NOP2,WDR75,PNO1,DIEXF,HEATR1,RCL1,UTP20,MPHOSPH10,EMG1,DKC1,NOL11,UTP3,NAT10,IMP4,CIRH1A,NHP2,PDCD11,UTP14A,WDR43,DCAF13,NOL6,DDX47,WDR46,DDX52,
R-HSA-8868773	rRNA processing in the nucleus and cytosol	52/975	184/7349	4.18734542348044e-08	1.83713300706109e-05	1.76948737730244e-05	51096/51602/10885/56915/27292/8602/10528/2091/55131/54433/4839/705/4691/84128/56902/27042/55127/10171/11340/27340/10199/83732/10799/10436/23404/1736/25926/57050/51388/55226/84946/92856/54881/55759/84916/28987/27043/55651/22984/10813/8568/11102/23160/26354/25879/65083/9188/55720/54913/51202/9277/11056	52	ENSG00000011260,ENSG00000055044,ENSG00000065183,ENSG00000077348,ENSG00000086189,ENSG00000087269,ENSG00000101361,ENSG00000105202,ENSG00000106344,ENSG00000109534,ENSG00000111641,ENSG00000112578,ENSG00000115053,ENSG00000115368,ENSG00000115946,ENSG00000117597,ENSG00000119285,ENSG00000120158,ENSG00000120699,ENSG00000120800,ENSG00000124383,ENSG00000124784,ENSG00000124787,ENSG00000126749,ENSG00000130713,ENSG00000130826,ENSG00000130935,ENSG00000132467,ENSG00000132603,ENSG00000135372,ENSG00000135521,ENSG00000136718,ENSG00000136891,ENSG00000138442,ENSG00000141076,ENSG00000141101,ENSG00000141456,ENSG00000145912,ENSG00000148843,ENSG00000156697,ENSG00000160214,ENSG00000163684,ENSG00000163811,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165732,ENSG00000167721,ENSG00000178718,ENSG00000213782,ENSG00000227057,ENSG00000278053,ENSG00000281007	UTP18,NOP58,WDR3,EXOSC5,DIMT1,NOP14,NOP56,FBL,RBM28,GAR1,NOP2,BYSL,NCL,WDR75,PNO1,DIEXF,HEATR1,RCL1,EXOSC8,UTP20,MPHOSPH10,RIOK1,RPP40,EMG1,EXOSC2,DKC1,NOL11,UTP3,NIP7,NAT10,LTV1,IMP4,TEX10,WDR12,CIRH1A,NOB1,PELP1,NHP2,PDCD11,UTP14A,RRP1,RPP14,WDR43,GNL3,DCAF13,NOL6,DDX21,TSR1,RPP25,DDX47,WDR46,DDX52,
R-HSA-70895	Branched-chain amino acid catabolism	14/975	22/7349	5.44604646361982e-08	1.83713300706109e-05	1.76948737730244e-05	38/56922/594/1738/587/11112/4329/3712/64087/1629/223/6470/36/26275	14	ENSG00000075239,ENSG00000078070,ENSG00000083123,ENSG00000091140,ENSG00000105552,ENSG00000106049,ENSG00000119711,ENSG00000128928,ENSG00000131844,ENSG00000137992,ENSG00000143149,ENSG00000176974,ENSG00000196177,ENSG00000198130	ACAT1,MCCC1,BCKDHB,DLD,BCAT2,HIBADH,ALDH6A1,IVD,MCCC2,DBT,ALDH9A1,SHMT1,ACADSB,HIBCH
R-HSA-72312	rRNA processing	53/975	194/7349	1.06340573809899e-07	2.69041651739046e-05	2.59135187757808e-05	51096/51602/10885/56915/27292/8602/10528/2091/55131/54433/4839/705/4691/84128/56902/27042/55127/10171/11340/27340/10199/83732/10799/10436/23404/1736/25926/57050/51388/55226/84946/92856/54881/55759/84916/28987/27043/55651/22984/10813/8568/11102/23160/26354/25879/65083/9188/55720/54931/54913/51202/9277/11056	53	ENSG00000011260,ENSG00000055044,ENSG00000065183,ENSG00000077348,ENSG00000086189,ENSG00000087269,ENSG00000101361,ENSG00000105202,ENSG00000106344,ENSG00000109534,ENSG00000111641,ENSG00000112578,ENSG00000115053,ENSG00000115368,ENSG00000115946,ENSG00000117597,ENSG00000119285,ENSG00000120158,ENSG00000120699,ENSG00000120800,ENSG00000124383,ENSG00000124784,ENSG00000124787,ENSG00000126749,ENSG00000130713,ENSG00000130826,ENSG00000130935,ENSG00000132467,ENSG00000132603,ENSG00000135372,ENSG00000135521,ENSG00000136718,ENSG00000136891,ENSG00000138442,ENSG00000141076,ENSG00000141101,ENSG00000141456,ENSG00000145912,ENSG00000148843,ENSG00000156697,ENSG00000160214,ENSG00000163684,ENSG00000163811,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165732,ENSG00000167721,ENSG00000174173,ENSG00000178718,ENSG00000213782,ENSG00000227057,ENSG00000278053,ENSG00000281007	UTP18,NOP58,WDR3,EXOSC5,DIMT1,NOP14,NOP56,FBL,RBM28,GAR1,NOP2,BYSL,NCL,WDR75,PNO1,DIEXF,HEATR1,RCL1,EXOSC8,UTP20,MPHOSPH10,RIOK1,RPP40,EMG1,EXOSC2,DKC1,NOL11,UTP3,NIP7,NAT10,LTV1,IMP4,TEX10,WDR12,CIRH1A,NOB1,PELP1,NHP2,PDCD11,UTP14A,RRP1,RPP14,WDR43,GNL3,DCAF13,NOL6,DDX21,TSR1,TRMT10C,RPP25,DDX47,WDR46,DDX52,
R-HSA-72306	tRNA processing	34/975	104/7349	2.30349813342517e-07	4.66228022205255e-05	4.49060899274044e-05	23279/4234/55706/55746/51095/81929/51605/54517/10940/54974/9631/10799/9972/57570/91801/53371/51002/79691/80746/10785/127253/129401/11102/115708/51367/283742/54931/54913/55039/11260/134637/116461/55253/81890	34	ENSG00000030066,ENSG00000037897,ENSG00000058804,ENSG00000069248,ENSG00000072756,ENSG00000085415,ENSG00000089195,ENSG00000091127,ENSG00000104356,ENSG00000113272,ENSG00000113569,ENSG00000124787,ENSG00000124789,ENSG00000126814,ENSG00000137760,ENSG00000138750,ENSG00000144034,ENSG00000151576,ENSG00000154743,ENSG00000160193,ENSG00000162623,ENSG00000163002,ENSG00000163684,ENSG00000166166,ENSG00000167272,ENSG00000171262,ENSG00000174173,ENSG00000178718,ENSG00000183665,ENSG00000184575,ENSG00000189007,ENSG00000198860,ENSG00000198874,ENSG00000213339	NUP160,METTL1,NDC1,NUP133,TRNT1,SEH1L,TRMT6,PUS7,POP1,THG1L,NUP155,RPP40,NUP153,TRMT5,ALKBH8,NUP54,TPRKB,QTRTD1,TSEN2,WDR4,TYW3,NUP35,RPP14,TRMT61A,POP5,FAM98B,TRMT10C,RPP25,TRMT12,XPOT,ADAT2,TSEN15,TYW1,QTRT1
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	46/975	174/7349	2.02804955968206e-06	0.000342064359066374	0.000329469103906243	51096/51602/10885/56915/8602/10528/2091/55131/705/4691/84128/56902/27042/55127/10171/11340/27340/10199/83732/10799/10436/23404/25926/57050/51388/84946/92856/54881/55759/84916/28987/27043/22984/10813/8568/11102/23160/26354/25879/65083/9188/55720/54913/51202/9277/11056	46	ENSG00000011260,ENSG00000055044,ENSG00000065183,ENSG00000077348,ENSG00000087269,ENSG00000101361,ENSG00000105202,ENSG00000106344,ENSG00000112578,ENSG00000115053,ENSG00000115368,ENSG00000115946,ENSG00000117597,ENSG00000119285,ENSG00000120158,ENSG00000120699,ENSG00000120800,ENSG00000124383,ENSG00000124784,ENSG00000124787,ENSG00000126749,ENSG00000130713,ENSG00000130935,ENSG00000132467,ENSG00000132603,ENSG00000135521,ENSG00000136718,ENSG00000136891,ENSG00000138442,ENSG00000141076,ENSG00000141101,ENSG00000141456,ENSG00000148843,ENSG00000156697,ENSG00000160214,ENSG00000163684,ENSG00000163811,ENSG00000163938,ENSG00000164934,ENSG00000165271,ENSG00000165732,ENSG00000167721,ENSG00000178718,ENSG00000213782,ENSG00000227057,ENSG00000278053,ENSG00000281007	UTP18,NOP58,WDR3,EXOSC5,NOP14,NOP56,FBL,RBM28,BYSL,NCL,WDR75,PNO1,DIEXF,HEATR1,RCL1,EXOSC8,UTP20,MPHOSPH10,RIOK1,RPP40,EMG1,EXOSC2,NOL11,UTP3,NIP7,LTV1,IMP4,TEX10,WDR12,CIRH1A,NOB1,PELP1,PDCD11,UTP14A,RRP1,RPP14,WDR43,GNL3,DCAF13,NOL6,DDX21,TSR1,RPP25,DDX47,WDR46,DDX52,
R-HSA-8956320	Nucleobase biosynthesis	9/975	15/7349	2.90430172216912e-05	0.00419879048976449	0.00404418555598286	790/1723/7372/10606/5471/471/2618/8833/5198	9	ENSG00000084774,ENSG00000102967,ENSG00000114491,ENSG00000128050,ENSG00000128059,ENSG00000138363,ENSG00000159131,ENSG00000163655,ENSG00000178921	CAD,DHODH,UMPS,PAICS,PPAT,ATIC,GART,GMPS,PFAS
R-HSA-379724	tRNA Aminoacylation	16/975	42/7349	4.61819321994259e-05	0.00584201442322737	0.00562690384429847	55699/124454/54938/7965/10056/10352/55157/9521/51520/4677/79731/27068/9255/5464/3376/92935	16	ENSG00000067704,ENSG00000103356,ENSG00000104835,ENSG00000106305,ENSG00000116120,ENSG00000116874,ENSG00000117593,ENSG00000124802,ENSG00000133706,ENSG00000134440,ENSG00000137513,ENSG00000138777,ENSG00000164022,ENSG00000180817,ENSG00000196305,ENSG00000247626	IARS2,EARS2,SARS2,AIMP2,FARSB,WARS2,DARS2,EEF1E1,LARS,NARS,NARS2,PPA2,AIMP1,PPA1,IARS,MARS2
R-HSA-389661	Glyoxylate metabolism and glycine degradation	11/975	24/7349	0.000101439693047139	0.00981787005505686	0.00945636329413632	594/1738/8050/11019/2806/1629/2653/8659/5162/55526/8528	11	ENSG00000083123,ENSG00000091140,ENSG00000110435,ENSG00000121897,ENSG00000125166,ENSG00000137992,ENSG00000140905,ENSG00000159423,ENSG00000168291,ENSG00000181192,ENSG00000203797	BCKDHB,DLD,PDHX,LIAS,GOT2,DBT,GCSH,ALDH4A1,PDHB,DHTKD1,DDO
R-HSA-191859	snRNP Assembly	17/975	49/7349	0.000106715978859314	0.00981787005505686	0.00945636329413632	23279/55706/11218/55746/1207/25929/81929/9631/22916/9972/96764/53371/79833/129401/50628/6635/6606	17	ENSG00000030066,ENSG00000058804,ENSG00000064703,ENSG00000069248,ENSG00000074201,ENSG00000082516,ENSG00000085415,ENSG00000113569,ENSG00000114503,ENSG00000124789,ENSG00000137574,ENSG00000138750,ENSG00000152147,ENSG00000163002,ENSG00000172062,ENSG00000179409,ENSG00000182004,ENSG00000205571	NUP160,NDC1,DDX20,NUP133,CLNS1A,GEMIN5,SEH1L,NUP155,NCBP2,NUP153,TGS1,NUP54,GEMIN6,NUP35,SMN1,GEMIN4,SNRPE,SMN2
