ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-373755	Semaphorin interactions	9/247	52/7349	4.91301947112714e-05	0.0411219729733341	0.0370286520139688	4637/1808/55558/8482/388/389/1072/23396/5365	9	ENSG00000092841,ENSG00000092964,ENSG00000130827,ENSG00000138623,ENSG00000143878,ENSG00000155366,ENSG00000172757,ENSG00000186111,ENSG00000198753	MYL6,DPYSL2,PLXNA3,SEMA7A,RHOB,RHOC,CFL1,PIP5K1C,PLXNB3
R-HSA-449147	Signaling by Interleukins	25/247	333/7349	0.000126224441216493	0.0421066821298456	0.0379153422687159	1265/25930/4791/3589/4792/9049/9173/3911/301/5292/375/7316/1437/5598/1072/5970/6777/23529/3725/3932/9021/59307/5600/5034/8517	25	ENSG00000064666,ENSG00000076201,ENSG00000077150,ENSG00000095752,ENSG00000100906,ENSG00000110711,ENSG00000115602,ENSG00000130702,ENSG00000135046,ENSG00000137193,ENSG00000143761,ENSG00000150991,ENSG00000164400,ENSG00000166484,ENSG00000172757,ENSG00000173039,ENSG00000173757,ENSG00000175505,ENSG00000177606,ENSG00000182866,ENSG00000184557,ENSG00000185187,ENSG00000185386,ENSG00000185624,ENSG00000269335	CNN2,PTPN23,NFKB2,IL11,NFKBIA,AIP,IL1RL1,LAMA5,ANXA1,PIM1,ARF1,UBC,CSF2,MAPK7,CFL1,RELA,STAT5B,CLCF1,JUN,LCK,SOCS3,SIGIRR,MAPK11,P4HB,IKBKG
R-HSA-164938	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	5/247	17/7349	0.000182917939813289	0.0421066821298456	0.0379153422687159	8907/375/55690/3932/161	5	ENSG00000072958,ENSG00000143761,ENSG00000175115,ENSG00000182866,ENSG00000183020	AP1M1,ARF1,PACS1,LCK,AP2A2
R-HSA-194315	Signaling by Rho GTPases	26/247	365/7349	0.00021572281763271	0.0421066821298456	0.0379153422687159	25791/5526/8655/4637/4650/80152/23370/1855/5216/1027/397/5924/4688/7277/5880/3021/50649/388/389/6396/1780/5747/1072/8349/2664/10552	26	ENSG00000066248,ENSG00000068971,ENSG00000088986,ENSG00000092841,ENSG00000099331,ENSG00000102901,ENSG00000104880,ENSG00000107404,ENSG00000108518,ENSG00000111276,ENSG00000111348,ENSG00000113319,ENSG00000116701,ENSG00000127824,ENSG00000128340,ENSG00000132475,ENSG00000136002,ENSG00000143878,ENSG00000155366,ENSG00000157020,ENSG00000158560,ENSG00000169398,ENSG00000172757,ENSG00000184678,ENSG00000203879,ENSG00000241685	NGEF,PPP2R5B,DYNLL1,MYL6,MYO9B,CENPT,ARHGEF18,DVL1,PFN1,CDKN1B,ARHGDIB,RASGRF2,NCF2,TUBA4A,RAC2,H3F3B,ARHGEF4,RHOB,RHOC,SEC13,DYNC1I1,PTK2,CFL1,HIST2H2BE,GDI1,ARPC1A
R-HSA-381119	Unfolded Protein Response (UPR)	11/247	93/7349	0.000263480105278466	0.0421066821298456	0.0379153422687159	10954/5526/118/10488/7709/23480/10113/10525/467/1649/6734	11	ENSG00000065485,ENSG00000068971,ENSG00000087274,ENSG00000107175,ENSG00000116809,ENSG00000132432,ENSG00000138073,ENSG00000149428,ENSG00000162772,ENSG00000175197,ENSG00000182934	PDIA5,PPP2R5B,ADD1,CREB3,ZBTB17,SEC61G,PREB,HYOU1,ATF3,DDIT3,SRPR
R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	6/247	29/7349	0.000336071106710323	0.0421066821298456	0.0379153422687159	7185/8717/329/7316/81858/8517	6	ENSG00000056558,ENSG00000102871,ENSG00000110330,ENSG00000150991,ENSG00000179526,ENSG00000269335	TRAF1,TRADD,BIRC2,UBC,SHARPIN,IKBKG
R-HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis	5/247	20/7349	0.000421907276704357	0.0421066821298456	0.0379153422687159	8907/375/55690/3932/161	5	ENSG00000072958,ENSG00000143761,ENSG00000175115,ENSG00000182866,ENSG00000183020	AP1M1,ARF1,PACS1,LCK,AP2A2
R-HSA-381038	XBP1(S) activates chaperone genes	8/247	55/7349	0.000450487398594934	0.0421066821298456	0.0379153422687159	10954/5526/118/7709/23480/10113/10525/6734	8	ENSG00000065485,ENSG00000068971,ENSG00000087274,ENSG00000116809,ENSG00000132432,ENSG00000138073,ENSG00000149428,ENSG00000182934	PDIA5,PPP2R5B,ADD1,ZBTB17,SEC61G,PREB,HYOU1,SRPR
R-HSA-381070	IRE1alpha activates chaperones	8/247	57/7349	0.00057699300151082	0.0421066821298456	0.0379153422687159	10954/5526/118/7709/23480/10113/10525/6734	8	ENSG00000065485,ENSG00000068971,ENSG00000087274,ENSG00000116809,ENSG00000132432,ENSG00000138073,ENSG00000149428,ENSG00000182934	PDIA5,PPP2R5B,ADD1,ZBTB17,SEC61G,PREB,HYOU1,SRPR
R-HSA-5357905	Regulation of TNFR1 signaling	6/247	32/7349	0.000589167652273028	0.0421066821298456	0.0379153422687159	7185/8717/329/7316/81858/8517	6	ENSG00000056558,ENSG00000102871,ENSG00000110330,ENSG00000150991,ENSG00000179526,ENSG00000269335	TRAF1,TRADD,BIRC2,UBC,SHARPIN,IKBKG
