ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ensembl_gene_id	gene_symbol
R-HSA-156588	Glucuronidation	5/167	14/7349	9.67964132386586e-06	0.00485917994458066	0.00485917994458066	54578/7364/7366/10720/54658	5	ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
R-HSA-2142753	Arachidonic acid metabolism	6/167	42/7349	0.000335064252089121	0.061156693854881	0.061156693854881	22949/2166/2053/145482/1557/57834	6	ENSG00000106853,ENSG00000117480,ENSG00000120915,ENSG00000140043,ENSG00000165841,ENSG00000171903	PTGR1,FAAH,EPHX2,PTGR2,CYP2C19,CYP4F11
R-HSA-8978868	Fatty acid metabolism	11/167	142/7349	0.000365478250128771	0.061156693854881	0.061156693854881	2182/22949/6342/2166/2053/3032/145482/283927/1376/1557/57834	11	ENSG00000068366,ENSG00000106853,ENSG00000116171,ENSG00000117480,ENSG00000120915,ENSG00000138029,ENSG00000140043,ENSG00000140876,ENSG00000157184,ENSG00000165841,ENSG00000171903	ACSL4,PTGR1,SCP2,FAAH,EPHX2,HADHB,PTGR2,NUDT7,CPT2,CYP2C19,CYP4F11
R-HSA-211859	Biological oxidations	10/167	141/7349	0.00133786029770578	0.167901467362076	0.167901467362076	26/196/7172/1557/54578/7364/57834/7366/10720/54658	10	ENSG00000002726,ENSG00000106546,ENSG00000137364,ENSG00000165841,ENSG00000167165,ENSG00000171234,ENSG00000171903,ENSG00000196620,ENSG00000213759,ENSG00000241635	AOC1,AHR,TPMT,CYP2C19,UGT1A6,UGT2B7,CYP4F11,UGT2B15,UGT2B11,UGT1A1
R-HSA-156580	Phase II - Conjugation of compounds	6/167	66/7349	0.00370667891046388	0.328025710507179	0.328025710507179	7172/54578/7364/7366/10720/54658	6	ENSG00000137364,ENSG00000167165,ENSG00000171234,ENSG00000196620,ENSG00000213759,ENSG00000241635	TPMT,UGT1A6,UGT2B7,UGT2B15,UGT2B11,UGT1A1
R-HSA-112310	Neurotransmitter release cycle	4/167	29/7349	0.00392062602199816	0.328025710507179	0.328025710507179	7915/2744/8573/18	4	ENSG00000112294,ENSG00000115419,ENSG00000147044,ENSG00000183044	ALDH5A1,GLS,CASK,ABAT
R-HSA-9033241	Peroxisomal protein import	5/167	57/7349	0.00921834686430299	0.580327330336829	0.580327330336829	6342/2053/3417/283927/8528	5	ENSG00000116171,ENSG00000120915,ENSG00000138413,ENSG00000140876,ENSG00000203797	SCP2,EPHX2,IDH1,NUDT7,DDO
R-HSA-5619115	Disorders of transmembrane transporters	7/167	105/7349	0.00973507811990599	0.580327330336829	0.580327330336829	11136/1244/368/6523/23443/6519/11160	7	ENSG00000021488,ENSG00000023839,ENSG00000091262,ENSG00000100170,ENSG00000117620,ENSG00000138079,ENSG00000147475	SLC7A9,ABCC2,ABCC6,SLC5A1,SLC35A3,SLC3A1,ERLIN2
R-HSA-5619102	SLC transporter disorders	4/167	38/7349	0.0104042748466762	0.580327330336829	0.580327330336829	11136/6523/23443/6519	4	ENSG00000021488,ENSG00000100170,ENSG00000117620,ENSG00000138079	SLC7A9,SLC5A1,SLC35A3,SLC3A1
R-HSA-425407	SLC-mediated transmembrane transport	8/167	153/7349	0.02301436213531	0.877066687177192	0.877066687177192	11136/6523/23516/23443/1317/6519/23382/91749	8	ENSG00000021488,ENSG00000100170,ENSG00000104635,ENSG00000117620,ENSG00000136868,ENSG00000138079,ENSG00000158467,ENSG00000173214	SLC7A9,SLC5A1,SLC39A14,SLC35A3,SLC31A1,SLC3A1,AHCYL2,KIAA1919
R-HSA-888590	GABA synthesis, release, reuptake and degradation	2/167	11/7349	0.0246750287344672	0.877066687177192	0.877066687177192	7915/18	2	ENSG00000112294,ENSG00000183044	ALDH5A1,ABAT
R-HSA-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	2/167	12/7349	0.0291739904097753	0.877066687177192	0.877066687177192	22949/57834	2	ENSG00000106853,ENSG00000171903	PTGR1,CYP4F11
R-HSA-5668914	Diseases of metabolism	5/167	78/7349	0.0318622793351608	0.877066687177192	0.877066687177192	29080/2799/7172/3417/54658	5	ENSG00000133773,ENSG00000135677,ENSG00000137364,ENSG00000138413,ENSG00000241635	CCDC59,GNS,TPMT,IDH1,UGT1A1
R-HSA-418885	DCC mediated attractive signaling	2/167	13/7349	0.0339715747286536	0.877066687177192	0.877066687177192	3983/4690	2	ENSG00000099204,ENSG00000158092	ABLIM1,NCK1
R-HSA-8963743	Digestion and absorption	2/167	13/7349	0.0339715747286536	0.877066687177192	0.877066687177192	6523/8972	2	ENSG00000100170,ENSG00000257335	SLC5A1,MGAM
R-HSA-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	2/167	13/7349	0.0339715747286536	0.877066687177192	0.877066687177192	22949/2053	2	ENSG00000106853,ENSG00000120915	PTGR1,EPHX2
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	3/167	32/7349	0.0353046211987618	0.877066687177192	0.877066687177192	118788/4690/4067	3	ENSG00000155629,ENSG00000158092,ENSG00000254087	PIK3AP1,NCK1,LYN
R-HSA-211981	Xenobiotics	2/167	14/7349	0.0390520591315842	0.877066687177192	0.877066687177192	196/1557	2	ENSG00000106546,ENSG00000165841	AHR,CYP2C19
R-HSA-937039	IRAK1 recruits IKK complex	2/167	14/7349	0.0390520591315842	0.877066687177192	0.877066687177192	387522/1147	2	ENSG00000124208,ENSG00000213341	TMEM189-UBE2V1,CHUK
R-HSA-975144	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	2/167	14/7349	0.0390520591315842	0.877066687177192	0.877066687177192	387522/1147	2	ENSG00000124208,ENSG00000213341	TMEM189-UBE2V1,CHUK
R-HSA-202733	Cell surface interactions at the vascular wall	5/167	83/7349	0.0400820171361554	0.877066687177192	0.877066687177192	11136/4680/2734/4312/4067	5	ENSG00000021488,ENSG00000086548,ENSG00000090863,ENSG00000196611,ENSG00000254087	SLC7A9,CEACAM6,GLG1,MMP1,LYN
R-HSA-1630316	Glycosaminoglycan metabolism	5/167	84/7349	0.0418669085307518	0.877066687177192	0.877066687177192	9957/3074/2799/92126/10855	5	ENSG00000002587,ENSG00000049860,ENSG00000135677,ENSG00000171451,ENSG00000173083	HS3ST1,HEXB,GNS,DSEL,HPSE
R-HSA-189200	Cellular hexose transport	2/167	15/7349	0.0444002739537349	0.877066687177192	0.877066687177192	6523/91749	2	ENSG00000100170,ENSG00000173214	SLC5A1,KIAA1919
R-HSA-5621480	Dectin-2 family	2/167	15/7349	0.0444002739537349	0.877066687177192	0.877066687177192	4588/4067	2	ENSG00000184956,ENSG00000254087	MUC6,LYN
R-HSA-382551	Transport of small molecules	17/167	484/7349	0.0477396068722172	0.877066687177192	0.877066687177192	11136/1244/368/6523/23516/3988/1181/23443/9429/8165/1317/6519/4547/11160/818/23382/91749	17	ENSG00000021488,ENSG00000023839,ENSG00000091262,ENSG00000100170,ENSG00000104635,ENSG00000107798,ENSG00000114859,ENSG00000117620,ENSG00000118777,ENSG00000121057,ENSG00000136868,ENSG00000138079,ENSG00000138823,ENSG00000147475,ENSG00000148660,ENSG00000158467,ENSG00000173214	SLC7A9,ABCC2,ABCC6,SLC5A1,SLC39A14,LIPA,CLCN2,SLC35A3,ABCG2,AKAP1,SLC31A1,SLC3A1,MTTP,ERLIN2,CAMK2G,AHCYL2,KIAA1919
R-HSA-211897	Cytochrome P450 - arranged by substrate type	3/167	37/7349	0.0509759533598256	0.877066687177192	0.877066687177192	196/1557/57834	3	ENSG00000106546,ENSG00000165841,ENSG00000171903	AHR,CYP2C19,CYP4F11
R-HSA-450294	MAP kinase activation	4/167	63/7349	0.054459811187	0.877066687177192	0.877066687177192	5601/4208/387522/1147	4	ENSG00000050748,ENSG00000081189,ENSG00000124208,ENSG00000213341	MAPK9,MEF2C,TMEM189-UBE2V1,CHUK
R-HSA-373753	Nephrin family interactions	2/167	17/7349	0.0558418805578673	0.877066687177192	0.877066687177192	8573/4690	2	ENSG00000147044,ENSG00000158092	CASK,NCK1
R-HSA-73780	RNA Polymerase III Chain Elongation	2/167	18/7349	0.0619075489454679	0.877066687177192	0.877066687177192	55703/10621	2	ENSG00000013503,ENSG00000132664	POLR3B,POLR3F
R-HSA-448424	Interleukin-17 signaling	4/167	67/7349	0.06544389130642	0.877066687177192	0.877066687177192	5601/4208/387522/1147	4	ENSG00000050748,ENSG00000081189,ENSG00000124208,ENSG00000213341	MAPK9,MEF2C,TMEM189-UBE2V1,CHUK
